textid,words,sylls,ltrvec,perf,isrhymed
939,display away endear here gains obtains hand land strays praise esteem seem,ay ay ear ere ins ins and and ays aise eem eem,A A B B C C D D E E F F,1 1 1 1 0 0 1 1 0 0 1 1,1
940,supplies rise sought thought unblest breast art impart grimace lace cheer year draws selfapplause,ies ise ought ought est east art art ace ace eer ear aws ause,A A B B C C D D E E F F G G,0 0 1 1 1 1 1 1 1 1 1 1 0 0,1
941,flies lies stand land tide pride slow grow roar shore pile smile vale sail plain reign,ies ies and and ide ide ow ow oar ore ile ile ale ail ain eign,A A B B C C D D E E F F G G H H,0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
942,soil toil reign gain springs brings imparts arts appear here flies buys slaves graves conform storm,oil oil eign ain ings ings arts arts ear ere ies uys aves aves orm orm,A A B B C C D D E E F G H H I I,1 1 1 1 0 0 0 0 1 1 0 0 0 0 1 1,1
943,old bold brow now,old old ow ow,A A B B,1 1 1 1,1
944,wing spring pride glide stray spray combind mind state great eye by band hand soul control scan man,ing ing ide ide ay ay ind ind ate eat ye y and and oul ol an an,A A B B C C D D E E F F G G H H I I,1 1 1 1 1 1 1 1 1 0 0 0 1 1 1 0 1 1,1
945,here endear alloy annoy high tie alone unknown held repelld roar shore feels wheels,ere ear oy oy igh ie one own eld elld oar ore els els,A A B B C C D D E F G G H H,1 1 1 1 1 1 1 1 1 0 1 1 0 0,1
946,decay sway law awe alone unknown charms arms flame fame lie die,ay ay aw awe one own arms arms ame ame ie ie,A A B C D D E E F F G G,1 1 1 0 1 1 0 0 1 1 1 1,1
947,state great aspire desire feel steel undone sun endure secure soil toil reach each grow below,ate eat ire ire eel eel one un ure ure oil oil each each ow ow,A A B B C C D D E E F F G G H H,1 0 1 1 1 1 1 0 1 1 1 1 1 1 1 1,1
948,requires aspires arms warms throne own agree free draw law roam home start heart grown throne,ires ires arms arms one own ee ee aw aw oam ome art eart own one,A A B B C C D D E E F F G G C C,0 0 0 0 1 1 1 1 1 1 1 1 1 1 1 1,1
949,hour power source force shore ore haste waste maintain train rose repose call fall decayd maid train main around sound,our er ource orce ore ore aste aste ain ain ose ose all all ayd aid ain ain ound ound,A A B B A A C C D D E E F F G H D D I I,1 0 0 0 0 0 1 1 1 1 1 1 1 1 0 1 1 1 1 1,1
950,strays ways claim aim flies arise woe go shine mine,ays ays aim aim ies ise oe o ine ine,A A B B C C D D E E,0 0 1 1 0 0 1 1 1 1,1
951,find mind repose bestows reign restrain endure cure consignd find annoy joy wheel steel known own,ind ind ose ows eign ain ure ure ignd ind oy oy eel eel own own,A A B B C C D D E A F F G G H H,1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1,1
952,plain swain paid delayd ease please green scene charm farm mill hill shade made day play free tree shade surveyd ground round tird inspird renown down face place love reprove these please shed fled,ain ain aid ayd ease ease een ene arm arm ill ill ade ade ay ay ee ee ade eyd ound ound ird ird own own ace ace ove ove ese ease ed ed,A A B C D D A A E E F F B B G G G G B H I I J J K K L L M M D D B B,1 1 1 0 1 1 0 0 1 1 1 1 1 1 1 1 0 0 1 0 1 1 1 1 1 1 1 1 1 1 0 1 0 0,1
953,lawn withdrawn seen green domain plain day way guest nest flies cries all wall hand land,awn awn een een ain ain ay ay est est ies ies all all and and,A A B B C C D D E E F F G G H H,1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1,1
954,prey decay fade made pride supplied,ey ay ade ade ide ied,A A B B C C,1 1 1 1 1 1,1
955,began man store more health wealth,an an ore ore ealth ealth,A A B B C C,1 1 1 1 1 1,1
956,train swain rose repose allied pride bloom room scene green shore more,ain ain ose ose ied ide oom oom ene een ore ore,A A B B C C D D A A F F,1 1 1 1 0 0 1 1 1 0 1 1,1
957,hour power rounds grounds view grew train pain,our er unds unds iew ew ain ain,A A B B C C E E,1 0 0 0 0 1 1 1,1
958,care share crown down close repose still skill draw saw pursue flew passd last,are are own own ose ose ill ill aw aw ue ew assd ast,A A B B C C D D E E F F G H,1 1 1 1 1 1 1 1 1 1 1 1 0 1,1
959,decline mine these ease try fly weep deep state gate end friend decay way last passd,ine ine ese ease y y eep eep ate ate end iend ay ay ast assd,A A B B C C D D E E F F G G H I,1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 0,1
960,close rose slow below sung young pool school wind mind shade made fail gale tread fled thing spring bread spread thorn morn train plain,ose ose ow ow ung oung ool ool ind ind ade ade ail ale ead ed ing ing ead ead orn orn ain ain,A A B B C C D D E E F F G G F F H H F F I I J J,1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 0 0 1 1 1 1,1
961,smild wild disclose rose dear year race place power hour prize rise train pain guest breast proud allowd stay away done won glow woe scan began,ild ild ose ose ear ear ace ace er our ize ise ain ain est east oud owd ay ay one on ow oe an an,A A B B C C D D C C F F G G H H I J K K L L M M G G,1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 1 1 1 0 1 1 0 0,1
962,pride side call all tries skies delay way,ide ide all all ies ies ay ay,A A B B C C D D,1 1 1 1 0 0 1 1,1
963,laid dismayd control soul raise praise,aid ayd ol oul aise aise,A B C C E E,1 0 1 1 1 1,1
964,grace place sway pray man ran wile smile expressd distressd given heaven form storm spread head,ace ace ay ay an an ile ile essd essd en en orm orm ead ead,A A B B C C D D E E F F G G H H,1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1,1
965,way gay rule school view knew trace face glee he round frownd aught fault knew too presage gauge skill still sound around grew knew,ay ay ule ool iew ew ace ace ee e ound ownd aught ault ew oo age auge ill ill ound ound ew ew,A A B B C C E E A A F G H I C C J K L L F F C C,1 1 1 0 0 1 1 1 0 0 1 0 1 1 1 0 1 0 1 1 1 1 1 1,1
966,spot forgot high eye inspird retird profound round trace place floor door pay day use goose day gay show row,ot ot igh ye ird ird ound ound ace ace oor oor ay ay use oose ay ay ow ow,A A B B C C D D E E F F G G H H G G I I,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1,1
967,all fall impart heart repair care tale prevail clear hear found round pressd rest,all all art eart air are ale ail ear ear ound ound essd est,A A B B C C D D C C E E F G,1 1 1 1 1 1 1 1 1 1 1 1 0 1,1
968,disdain train heart art play sway mind unconfind masquerade arrayd obtain pain decoy joy,ain ain eart art ay ay ind ind ade ayd ain ain oy oy,A A B B C C D D E F A A G G,1 1 1 1 1 1 1 1 1 0 1 1 1 1,1
969,survey decay stand land ore shore abound around name same pride supplied bounds hounds sloth growth seen green flies supplies all fall,ey ay and and ore ore ound ound ame ame ide ied unds unds oth owth een een ies ies all all,A A B B C C D D E E F F G G H H I I J J K K,1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 0 1 1 0 0 1 1,1
970,plain reign supplies eyes frail fail bless dress betrayd arrayd rise surprise land band save grave,ain eign ies eyes ail ail ess ess ayd ayd ise ise and and ave ave,A A B C D D E E F F B B G G H H,1 1 0 0 1 1 1 1 0 0 0 0 1 1 1 1,1
971,reside pride strayd blade divide denied,ide ide ayd ade ide ied,A A B C A A,1 1 0 1 1 1,1
972,there share combind mankind know woe brocade trade display way reign train square glare annoy joy eyes lies blessd distressd adorn thorn fled head shower hour town brown,ere are ind ind ow oe ade ade ay ay eign ain uare are oy oy eyes ies essd essd orn orn ed ead er our own own,A A B B C C D D E E F F G A H H I J K K L L D D A A N N,1 0 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 1 1 0 0 0 1 1 1,1
973,train pain led bread,ain ain ed ead,A A B B,1 1 1 1,1
974,scene between go woe before shore ray day sing cling crownd around wake snake prey they flies skies scene green grove love,ene een o oe ore ore ay ay ing ing ownd ound ake ake ey ey ies ies ene een ove ove,A A B B C C D D E E F G H H D D I I A A J J,1 1 1 0 1 1 1 1 1 1 0 1 1 1 1 1 0 0 1 1 1 1,1
975,day away passd last vain main deep weep go woe brave grave tears years charms arms woes rose tear dear relief grief,ay ay assd ast ain ain eep eep o oe ave ave ars ars arms arms oes ose ear ear ief ief,A A B C D D E E F F G G H H I I J J K K L L,1 1 0 1 1 1 1 1 1 0 1 1 0 0 0 0 0 0 1 1 1 1,1
976,decree thee joy destroy grown own grow woe unsound round,ee ee oy oy own own ow oe ound ound,A A B B C C D D E E,1 1 1 1 1 1 1 1 1 1,1
977,begun done stand land sail gale band strand care there above love maid invade shame fame decried pride woe so excel well tried side glow snow time clime strain gain possessd blessd decay away defy sky,un one and and ail ale and and are ere ove ove aid ade ame ame ied ide oe o el ell ied ide ow ow ime ime ain ain essd essd ay ay y y,A A B B C C B B D D E E F F G G H H I I J C H H I I K K L L M M N N O O,1 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 0 0 0 0 1 1 1 1 1 1 0 0 1 1 1 1,1
978,stage age year here guide aside fear dear store more,age age ear ere uide ide ear ear ore ore,A A B B C C B B D D,1 1 1 1 1 1 1 1 1 1,1
979,decline mine obeys please shame fame tell well extends ends,ine ine eys ease ame ame ell ell ends ends,A A B C D D E E F F,1 1 0 1 1 1 1 1 1 1,1
980,rake beauty make duty,ake y ake y,A B A B,1 1 1 1,1
981,eyes deliver prize giver,eyes er ize er,A B C B,0 0 1 0,2
982,toy em joy em,oy em oy em,A B A B,1 1 1 1,1
983,rose fashion disclose passion,ose ion ose ion,A B A B,1 0 1 0,1
984,unpaid civil maid devil,aid il aid il,A B A B,1 0 1 0,1
985,defind kind man can smiglecius specious precision division praeditum em maintain vain nature creature guide pride em brutorum brute prosecute battery flattery unconfind mind sport court go foe grace place job bb go paternosterrow dancingmasters poetasters quadrupeds leads fray pay ape shape fashion passion grimaces surpasses wait state inferiors superiors air care imitators waiters contract act small all,ind ind an an ius ous ion ion um em ain ain ure ure uide ide em um ute ute y y ind ind ort ourt o oe ace ace ob zzz o ow ers ers eds ads ay ay ape ape ion ion es es ait ate ors ors air are ors ers act act all all,A A B B C D E E F G B B H H I I G F J J K K A A L L M M N N O P M M Q Q R S T T U U E E V V W W X X Y Y X Q Z Z AA AA,1 1 1 1 0 1 0 0 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 0 1 0 1 1 1 0 1 1 0 0 0 0 1 1 1 1 0 0 0 0 1 1 0 0 1 1 0 0 1 1 1 1,1
986,complaining delight feigning night,ing ight ing ight,A B A B,1 1 1 1,1
987,perfection tear direction fear,ion ear ion ear,A B A B,0 1 0 1,1
988,joys heart voice start,oys eart oice art,A B C B,0 1 1 1,2
989,woe dear glow tear,oe ear ow ear,A B A B,1 1 1 1,1
990,fled eyes dead rise,ed eyes ead ise,A B A C,1 0 1 1,2
991,accord blaize word praise,ord aize ord aise,A B A B,1 0 1 1,1
992,door kind poor behind,oor ind oor ind,A B A B,1 1 1 1,1
993,please winning ways sinning,ease ing ays ing,A B C B,1 1 0 1,2
994,new size pew eyes,ew ize ew eyes,A B A C,1 1 1 0,2
995,aver more her before,er ore er ore,A B A B,0 1 0 1,1
996,fled all dead mortal,ed all ead al,A B A B,1 1 1 0,1
997,sore say more today,ore ay ore ay,A B A B,1 1 1 1,1
998,way pay champagne drurylane snug rug ray lay tread spread view drew place face desire fire scord board bay day,ay ay agne ane ug ug ay ay ead ead iew ew ace ace ire ire ord oard ay ay,A A B C D D A A E E F F H H I I J J A A,1 1 0 1 1 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1,1
999,lays praise divine shine grace face bliss this love jove around sound in within,ays aise ine ine ace ace iss is ove ove ound ound in in,A A B B C C D D E E F F B B,0 0 1 1 1 1 1 0 1 1 1 1 0 0,1
1000,tear away year today,ear ay ear ay,A B A B,1 1 1 1,1
1001,mankind yore behind before,ind yore ind ore,A B A C,1 0 1 1,2
1002,appear sheep tear weep,ear eep ear eep,A B A B,1 1 1 1,1
1003,strain display vain away,ain ay ain ay,A B A B,1 1 1 1,1
1004,throng forbid long did,ong orbid ong id,A B A C,1 0 1 1,2
1005,stroke provoke shine dine can japan show low oerflow,oke oke ine ine an an ow ow ow,A A B B C C D D D,1 1 1 1 1 1 1 1 1,1
1006,together whether small all,er er all all,A A B B,0 0 1 1,1
1007,blest pine breast mine,est ine east ine,A B A B,1 1 1 1,1
1008,strife life twentyfive alive joke spoke,ife ife ive ive oke oke,A A B B C C,1 1 1 1 1 1,1
1009,care impair transfix thirtysix down town stop shop,are air ix ix own own op op,A A B B C C D D,1 1 1 1 1 1 1 1,1
1010,blaze gaze cease peace carried married,aze aze ease eace ied ied,A A A A B B,1 1 0 0 0 0,1
1011,sight night ground around,ight ight ound ound,A A B B,1 1 1 1,1
1012,charms arms rough enough,arms arms ough ough,A A B B,0 0 1 1,1
1013,flew too amiss bliss away clay,ew oo iss iss ay ay,A A B B C C,1 0 1 1 1 1,1
1014,face lace behind mind,ace ace ind ind,A A B B,1 1 1 1,1
1015,she repartee fell belle grace race bed head,e ee ell elle ace ace ed ead,A A B C D D E E,1 1 1 0 1 1 1 1,1
1016,condescend friend bring thing fretting coquetting bevy levy stations relations,end iend ing ing ing ing y y ons ons,A A B B B B C C D D,1 0 1 1 1 1 1 1 0 0,1
1017,broke smoke between spleen,oke oke een een,A A B B,1 1 1 1,1
1018,known grown shows nose rise eyes is phiz civil devil,own own ows ose ise eyes is iz il il,A A B B C D E E F F,1 1 0 0 1 0 1 1 0 0,1
1019,noose pursues strife life power flower glare fair grace face,oose ues ife ife er er are air ace ace,A B C C D D E E F F,1 0 1 1 0 0 1 1 1 1,1
1020,sight fright tries eyes creams seams cousins dozens yield field,ight ight ies eyes ams ams ins ens ield ield,A A B C D D E F G G,1 1 0 0 0 0 0 0 1 1,0
1021,hack jack flown alone behold old dyd pride seen clean sway day duty beauty,ack ack own one old old yd ide een ean ay ay y y,A A B B C C D E F F G G H H,1 1 1 0 1 1 0 1 1 1 1 1 1 1,1
1022,find kind write spite on pantheon there hair,ind ind ite ite on eon ere air,A A B B C D E E,1 1 1 1 1 0 1 0,1
1023,furious mercurius length tenth lay simile,ous ius ength enth ay ile,A B C D E F,1 0 1 0 1 1,0
1024,hat that gather feather right light decreed comparisonproceed,at at er er ight ight eed eed,A A B B C C D D,1 1 0 0 1 1 1 1,1
1025,peruse shoes bear air unites flights said head,use oes ear air ites ights aid ead,A A B B C D E E,1 0 1 0 0 0 1 0,1
1026,hand wand caduceus uses endud good touch such before snore tell hell,and and eus es endud ood ouch uch ore ore ell ell,A A B C D E F F G G H H,1 1 0 0 0 1 1 0 1 1 1 1,1
1027,then pen twind kind writes bites keep sleep god rod elf himself,en en ind ind ites ites eep eep od od elf elf,A A B B C C D D E E F F,1 1 1 1 0 0 1 1 1 1 1 1,1
1028,tript postscript failing itstealing agree he existence assistance pox blocks,ipt ipt ing ing ee e ence ance ox ocks,A A B B C C D E F F,0 0 1 1 1 0 1 1 1 1,1
1029,dale way vale ray,ale ay ale ay,A B A B,1 1 1 1,1
1030,tread slow spread go,ead ow ead o,A B A B,1 1 1 1,1
1031,cries gloom flies doom,ies oom ies oom,A B A B,0 1 0 1,1
1032,want still scant will,ant ill ant ill,A B A B,1 1 1 1,1
1033,share bestows fare repose,are ows are ose,A B A B,1 0 1 0,1
1034,free condemn me them,ee emn e em,A B A B,1 1 0 1,1
1035,side bring supplied spring,ide ing ied ing,A B A B,1 1 1 1,1
1036,forgo wrong below long,o ong ow ong,A B A B,1 1 1 1,1
1037,descends fell bends cell,ends ell ends ell,A B A B,1 1 1 1,1
1038,obscure lay poor astray,ure ay oor ay,A B A B,1 1 0 1,1
1039,thatch care latch pair,atch are atch air,A B A B,1 1 1 1,1
1040,retire rest fire guest,ire est ire est,A B A B,1 1 1 1,1
1041,store smild lore beguild,ore ild ore uild,A B A B,1 1 1 1,1
1042,mirth tries hearth flies,irth ies earth ies,A B A B,1 0 1 0,1
1043,impart woe heart flow,art oe eart ow,A B A B,1 1 1 1,1
1044,spied oppressd cried breast,ied essd ied east,A B A C,0 0 0 1,2
1045,spurnd rove unreturnd love,urnd ove urnd ove,A B A B,0 1 0 1,1
1046,brings decay things they,ings ay ings ey,A B A B,0 1 0 1,1
1047,name sleep fame weep,ame eep ame eep,A B A B,1 1 1 1,1
1048,sound jest found nest,ound est ound est,A B A B,1 1 1 1,1
1049,hush said blush betrayd,ush aid ush ayd,A B A C,1 1 1 0,2
1050,rise view skies too,ise iew ies oo,A B A C,1 0 1 1,2
1051,breast alarms confessd charms,east arms essd arms,A B C B,1 0 0 0,2
1052,rude cried intrude reside,ude ied ude ide,A B A B,1 0 1 0,1
1053,share stray despair way,are ay air ay,A B A B,1 1 1 1,1
1054,tyne he mine me,yne e ine e,A B C B,0 1 1 1,2
1055,arms came charms flame,arms ame arms ame,A B A B,0 1 0 1,1
1056,crowd strove bowd love,owd ove owd ove,A B A B,0 1 0 1,1
1057,clad he had me,ad e ad e,A B A B,1 1 1 1,1
1058,dale love gale grove,ale ove ale ove,A B A B,1 1 1 1,1
1059,day refind display mind,ay ind ay ind,A B A B,1 1 1 1,1
1060,tree shine me mine,ee ine e ine,A B A B,1 1 0 1,1
1061,art vain heart pain,art ain eart ain,A B A B,1 1 1 1,1
1062,scorn pride forlorn died,orn ide orn ied,A B A B,1 1 1 1,1
1063,fault pay sought lay,ault ay ought ay,A B A B,1 1 0 1,1
1064,hid die did i,id ie id i,A B A C,1 1 1 0,2
1065,cried breast chide prest,ied east ide est,A B A B,0 1 0 0,1
1066,dear see here thee,ear ee ere ee,A B A B,1 1 1 1,1
1067,heart resign part mine,eart ign art ine,A B A B,1 1 1 1,1
1068,part true heart too,art ue eart oo,A B A B,1 1 1 1,1
1069,sort song short long,ort ong ort ong,A B A B,1 1 1 1,1
1070,man say ran pray,an ay an ay,A B A B,1 1 1 1,1
1071,had foes clad clothes,ad oes ad othes,A B A C,1 0 1 0,2
1072,found be hound degree,ound e ound ee,A B A B,1 1 1 1,1
1073,friends began ends man,ends an ends an,A B A B,1 1 1 1,1
1074,streets ran wits man,ets an its an,A B C B,0 1 0 1,2
1075,sad eye mad die,ad ye ad ie,A B A B,1 0 1 0,1
1076,light lied bite died,ight ied ite ied,A B A B,1 0 1 0,1
1077,folly betray melancholy away,y ay y ay,A B A B,1 1 1 1,1
1078,cover eye lover die,er ye er ie,A B A B,0 0 0 0,1
1079,procure cure depend friend town down about out it it clover over,ure ure end iend own own out out it it er er,A A B B C C D D E E F F,1 1 1 0 1 1 1 1 1 1 0 0,1
1080,i try interposes roses maintain lane pardon garden distance assistance,i y es es ain ane on en ance ance,A B C C D D E D F F,0 1 0 0 1 1 1 0 1 1,1
1081,play way shrug snug eyes rise grimace place conform storm can man,ay ay ug ug eyes ise ace ace orm orm an an,A A B B C D E E F F G G,1 1 1 1 0 1 1 1 1 1 1 1,1
1082,wiser adviser made masquerade rage stage sinking thinking skill will,er er ade ade age age ing ing ill ill,A A B B C C D D E E,0 0 1 1 1 1 1 1 1 1,1
1083,em em more threescore keen fifteen,em em ore ore een een,A A B B C C,1 1 1 1 1 1,1
1084,uncommon woman lure cure care are on lion parade afraid,on an ure ure are are on ion ade aid,A A C C D D A E F F,1 1 1 1 1 1 1 0 1 1,1
1085,am lamb debate state assume broom sight white attack black run undone too you,am amb ate ate ume oom ight ite ack ack un one oo ou,A A B B C D E E F F G G H H,1 1 1 1 1 1 1 1 1 1 1 0 1 0,1
1086,explore shore steer here dimpling simpling scenes queens enters adventures,ore ore eer ere ing ing enes ens ers ures,A A B B C C D E F G,1 1 1 1 1 1 0 0 0 0,0
1087,laden trading before shore lost coast,en ing ore ore ost oast,A B C C D D,1 1 1 1 1 0,1
1088,fear here race face so though,ear ere ace ace o ough,A A B B C C,1 1 1 1 1 1,1
1089,distance assistance her trader aid trade far war ample sample,ance ance er er aid ade ar ar e e,A A B B C C D D E E,1 1 0 0 1 1 1 1 1 1,1
1090,arise woe skies below,ise oe ies ow,A B A B,1 1 1 1,1
1091,brain learning maintain discerning gods stygians quods pigeons toroll,ain ing ain ing ods ans ods ons oll,A B A B C D C E F,1 1 1 1 0 0 0 0 0,1
1092,down sinful crown skinful pence religion sense pigeon toroll,own ul own ul ence ion ense eon oll,A B A B C D C E F,1 0 1 0 1 0 1 0 0,1
