textid,words,sylls,ltrvec,perf,isrhymed
810,north forth shift lift stone alone eyes surprise room doom galilee sea,orth orth ift ift one one eyes ise oom oom ee ea,A A B B C C D E F F G G,1 1 1 1 1 1 0 1 1 1 1 1,1
811,eclipse lips ha gloria austria ships,ipse ips a ia ia ips,A A B C C A,1 1 0 0 0 1,1
812,neck deck sin in moon soon grey day work turk,eck eck in in oon oon ey ay ork urk,A A B B C C D D E E,1 1 1 1 1 1 1 1 1 1,1
813,bayed raid ha hurrah austria cannonade,ayed aid a ah ia ade,A A B C D A,0 0 0 0 0 0,1
814,broke smoke year dear sea mystery dark mark chiefs griefs repines mines hung young,oke oke ear ear ea y ark ark efs efs ines ines ung oung,A A B B C C D D E E F F G G,1 1 1 1 1 0 1 1 0 0 0 0 1 0,1
815,on babylon hell cell sign battleline poop sloop golds holds,on on ell ell ign ine oop oop olds olds,A A B B C C D D E E,1 1 1 1 1 1 1 1 0 0,1
816,sea liberty hispania gloria austria free,ea y ia ia ia ee,A A B B B A,1 0 0 0 0 1,1
817,sheath wreath spain vain blade crusade,eath eath ain ain ade ade,A A B B C C,1 1 1 1 1 1,1
818,praise accords days words earth sea birth thee wise cause tries pause scale nightingale,aise ords ays ords earth ea irth ee ise ause ies ause ale ale,A B A B C D C D E F E F G G,1 0 1 0 1 1 1 1 1 1 1 1 1 1,1
819,love fame name glove dove flame came rove pass unadored brass word glass lord,ove ame ame ove ove ame ame ove ass ored ass ord ass ord,A B B A A B B A C D C D C D,1 1 1 1 1 1 1 1 1 0 1 1 1 1,1
820,air wold old fair care overbold gold there noon firs forgot moon harvesters not,air old old air are old old ere oon irs ot oon ers ot,A B B A A B B A C D E C F E,1 1 1 1 1 1 1 1 1 0 1 1 0 1,1
821,fret throne stone regret debt gone own set eyes reed sounds histories wounds bleed,et one one et ebt one own et eyes eed unds ies unds eed,A B B A A B B A C D E F E D,1 1 1 1 0 1 1 1 0 1 0 0 0 1,1
822,green white delight clean hyaline sight bright been ours lovingcup rose snows yours up,een ite ight ean ine ight ight een urs up ose ows urs up,A B B A C B B A D E F F D E,1 1 1 1 1 1 1 1 0 1 1 1 0 1,1
823,sleep lay day sheep deep pray way weep cry nurse manager curse die her,eep ay ay eep eep ay ay eep y urse er urse ie er,A B B A A B B A C D E D C E,1 1 1 1 1 1 1 1 1 1 0 1 1 0,1
824,battlements white night instruments vents delight light rents moon pelf kings soon himself things,ents ite ight ents ents ight ight ents oon elf ings oon elf ings,A B B A A B B A C D E C D E,1 1 1 1 1 1 1 1 1 1 0 1 1 0,1
825,gold weather tether old bold feather together told you radiance son you countenance on,old er er old old er er old ou iance on ou ance on,A B B A A B B A C D E C F E,1 1 0 1 1 0 0 1 0 0 1 0 1 1,1
826,dead shows close said head rose woes read abhorrd sent hilt content built lord,ead ows ose aid ead ose oes ead orrd ent ilt ent uilt ord,A B B C A B B A D E F E F G,1 0 0 1 1 0 0 1 0 1 1 1 0 1,1
827,may down town array away gown crown clay thine place hand wine pace understand,ay own own ay ay own own ay ine ace and ine ace and,A B B A A B B A C D E C D E,1 1 1 1 1 1 1 1 1 1 1 1 1 1,1
828,hell uncomforted sped asphodel tell dread dead bell eyes amaze lips paradise bays ships,ell orted ed el ell ead ead ell eyes aze ips ise ays ips,A B C A A C C A D E F G E F,1 0 1 1 1 1 1 1 0 1 0 1 1 0,1
829,bears solitude blood lairs wears motherhood good heirs west gold drest behold sold breast,ars ude ood irs ars ood ood irs est old est old old east,A B B C A B B C D E D E E D,0 1 0 0 0 0 0 0 1 1 1 1 1 1,1
830,bell beds heads citadel miracle spreads reds hell styx schism dark aneurism six lark,ell eds ads el acle ads eds ell yx ism ark ism ix ark,A B C A D C B A E F G F H G,1 0 0 1 0 0 0 1 0 0 1 0 1 1,1
831,death place face breath staith grace race encompasseth yet him therefor grim set conqueror,eath ace ace eath aith ace ace eth yet im or im et or,A B B A C B B D E F G F E G,1 1 1 1 0 1 1 0 0 1 1 1 1 1,1
832,go alone moan woe blow groan stone know befall past alloy downcast joy call,o one oan oe ow oan one ow all ast oy ast oy all,A B B A A B B A C D E D E C,1 1 0 0 1 0 1 1 1 1 1 1 1 1,1
833,men beast least reign slain feast east again rose dew shows lawn you dawn,en east east eign ain east east ain ose ew ows awn ou awn,A B B C C B B C D E D F G F,1 1 1 1 1 1 1 1 1 1 1 1 0 1,1
834,him most lost dim grim coast host seraphim dust not departs forgot trust hearts,im ost ost im im oast ost im ust ot arts ot ust arts,A B B A A B B A B C D C B D,1 1 1 1 1 0 1 1 0 1 0 1 0 0,1
835,set time rhyme net yet chime prime juliet square hat coat hair fat vote,et ime yme et yet ime ime iet uare at oat air at ote,A B B A A B B C D E F D E F,1 1 1 1 0 1 1 0 0 1 1 1 1 1,1
836,disdains down own chains pains halfcrown sown wains them stand eyes phlegm paradise hand,ins own own ins ins own own ins em and eyes egm ise and,A B B A A B B A C D E C F D,0 1 1 0 0 1 1 0 1 1 0 0 1 1,1
837,down rose glows gown town blows throws own wood swan are solitude wan star,own ose ows own own ows ows own ood an are ude an ar,A B B A A B B A C D E C D E,1 1 1 1 1 1 1 1 1 1 1 0 1 0,1
838,fine grin sin repine sign thin spin ninetynine chest crib miss best rib is,ine in in ine ign in in ine est ib iss est ib is,A A A A A A A A B C D B C E,1 0 0 1 1 0 0 1 1 1 1 1 1 1,1
839,knaves pence eloquence staves braves thence sense graves excellent prize load spent minories road,aves ence uence aves aves ence ense aves ent ize oad ent ies oad,A B B A A B B A C D E C D E,0 1 0 0 0 1 1 0 1 1 1 1 1 1,1
840,light bands stands right bright commands brands night yell zest jew hell west knew,ight ands ands ight ight ands ands ight yell est ew ell est ew,A B B A A B B A C D E C D E,1 0 0 1 1 0 0 1 0 1 1 1 1 1,1
841,keeps babylon agone sleeps deeps con won weeps embroideries crown lust wise down anddust,eps on one eps eps on on eps ies own ust ise own ust,A B B A A B B A C B D C B D,0 1 0 0 0 1 1 0 0 0 1 0 0 1,1
842,night wraith death light might staggereth saith white dun thrust fine sun dust mine,ight aith eath ight ight eth aith ite un ust ine un ust ine,A B C A A D B A E F G E F G,1 0 1 1 1 0 0 1 1 1 1 1 1 1,1
843,worn pen men scorn thorn ten again born breath night death light uttereth womenfight,orn en en orn orn en ain orn eath ight eath ight eth ight,A B B A A B C A D E D E F E,1 1 1 1 1 1 1 1 1 1 1 1 0 1,1
844,me love flame thee,e ove ame ee,A B C A,1 1 1 1,2
845,rose white snow goes,ose ite ow oes,A B C A,1 1 1 1,2
846,me excellence myrrh she,e ence yrrh e,A B C A,1 1 0 1,2
847,old joy light gold,old oy ight old,A B C A,1 1 1 1,2
848,door me them poor,oor e em oor,A B C A,1 1 1 1,2
849,drest bears us best,est ars us est,A B C A,1 0 1 1,2
850,lies house dim eyes,ies ouse im eyes,A B C D,0 1 1 0,0
851,there life delight fair,ere ife ight air,A B C A,1 1 1 0,2
852,wait door one state,ait oor one ate,A B C A,1 1 1 1,2
853,blue therein babe too,ue ein abe oo,A B C A,1 1 0 1,2
854,rose rose house close,ose ose ouse ose,A A B A,1 1 1 1,1
855,bed light gold said,ed ight old aid,A B C A,1 1 1 0,2
856,rose mine soul repose,ose ine oul ose,A B C A,1 1 1 1,2
857,sings soul love kings,ings oul ove ings,A B C A,0 1 1 0,2
858,kings love us springs,ings ove us ings,A B C A,0 1 1 0,2
859,one one sleep gone,one one eep one,A A B A,1 1 1 1,1
860,woke rose love spoke,oke ose ove oke,A B C A,1 1 1 1,2
861,long herself sun song,ong elf un ong,A B C A,1 1 1 1,2
862,said she horse red,aid e orse ed,A B C A,1 1 1 0,2
863,bride air us side,ide air us ide,A B C A,1 1 1 1,2
864,dawn shine streets lawn,awn ine ets awn,A B C A,1 1 0 1,2
865,till gate love hill,ill ate ove ill,A B C A,1 1 1 1,2
866,rose there love goes,ose ere ove oes,A B C A,1 1 1 1,2
867,sir love true her,ir ove ue er,A B C D,1 1 1 0,0
868,light lips mine bright,ight ips ine ight,A B C A,1 0 1 1,2
869,ween one side queen,een one ide een,A B C A,1 1 1 1,2
870,came place breast name,ame ace east ame,A B C A,1 1 1 1,2
871,apart stood knife heart,art ood ife eart,A B C A,1 1 1 1,2
872,steed lips kings bleed,eed ips ings eed,A B C A,1 0 0 1,2
873,ride sunshine hurt cried,ide ine urt ied,A B C A,1 1 1 1,2
874,sky awoke up exceedingly,y oke up y,A B C A,1 1 1 1,2
875,shows door love rose,ows oor ove ose,A B C A,0 1 1 0,2
876,loom gold heaven room,oom old en oom,A B C A,1 1 1 1,2
877,mouse pale babe house,ouse ale abe ouse,A B C A,1 1 0 1,2
878,me tree,e ee,A A,1 1,1
879,mouth south,outh outh,A A,1 1,1
880,red wed,ed ed,A A,1 1,1
881,torn born,orn orn,A A,1 1,1
882,delicate fate,ate ate,A A,1 1,1
883,samarkand hand,and and,A A,1 1,1
884,consecrate elate proud shroud conceal vermeil sight tears spheres light blest lowliest rim seraphim,ate ate oud oud eal eil ight ars eres ight est est im im,A A B B C D E F G E H H I I,1 1 1 1 1 1 1 0 0 1 1 1 1 1,1
885,fires desires upon done be eternity clay paphia might right wrong song despair fair green seen by die,ires ires on one e y ay ia ight ight ong ong air air een een y ie,A A B B C C D E F F G G H H I I C C,0 0 1 0 1 0 1 0 1 1 1 1 1 1 1 1 0 0,1
886,you dawns stars blue,ou awns ars ue,A B C A,1 1 0 0,2
887,dove heaven place move,ove en ace ove,A B C A,1 1 1 1,2
888,befell came ghostwhite hell,ell ame ite ell,A B C A,1 1 1 1,2
889,fair moons lodged despair,air ons odged air,A B C A,1 0 0 1,2
890,innocent spot defence punishment,ent ot ence ent,A B C A,1 1 1 1,2
891,rod stroke loveliness god,od oke ess od,A B C A,1 1 1 1,2
892,tears weep sigh fears,ars eep igh ars,A B C A,0 1 1 0,2
893,trepidance amaze undeceivdness mischance,ance aze ess ance,A B C A,1 1 1 1,2
894,agonies death face gethsemanes,ies eath ace anes,A B C D,0 1 1 0,0
895,lit bright still it,it ight ill it,A A B A,1 0 1 1,1
896,blue wood ivory you,ue ood y ou,A B C A,1 1 1 0,2
897,fair gold knife hair,air old ife air,A B C A,1 1 1 1,2
898,pray saints prayer they,ay ints yer ey,A B C A,1 0 0 1,2
899,guess fail shadowless space,ess ail ess ace,A B A C,1 1 1 1,2
900,air kindnesses love care,air es ove are,A B C A,1 0 1 1,2
901,foul thing died soul,oul ing ied oul,A B C A,1 1 0 1,2
902,it lies leers writ,it ies ers it,A B C A,1 0 0 1,2
903,bale fellowship itself mail,ale ip elf ail,A B C A,1 1 1 1,2
904,fire swords country mire,ire ords y ire,A B C A,1 0 1 1,2
905,sin breath tower in,in eath er in,A B C A,1 1 0 1,2
906,desert deviously thence hurt,ert y ence urt,A B C A,1 1 1 0,2
907,book flame honour look,ook ame our ook,A B C A,1 1 1 1,2
908,woe blood page snow,oe ood age ow,A B C A,1 1 1 1,2
909,just read ashes dust,ust ead ashes ust,A B C A,1 1 0 1,2
910,life house wife spouse,ife ouse ife ouse,A B A B,1 1 1 1,1
911,choice doubt rejoice out,oice oubt oice out,A B A B,1 1 1 1,1
912,fool bread rule stead,ool ead ule ead,A B A B,1 1 0 1,1
913,flame breath name death,ame eath ame eath,A B A B,1 1 1 1,1
914,rosewhite rosered night sped,ite ered ight ed,A B A C,1 0 1 1,2
915,sound maw found jaw,ound aw ound aw,A B A B,1 1 1 1,1
916,day stroke say oak,ay oke ay oak,A B A B,1 1 1 1,1
917,grace wit place pit,ace it ace it,A B A B,1 1 1 1,1
918,firm east worm feast,irm east orm east,A B A B,1 1 1 1,1
919,master slave disaster have,er ave er ave,A B A B,0 1 0 1,1
920,moilest bread toilest stead,est ead est ead,A B A B,1 1 1 1,1
921,thee breath thee death,ee eath ee eath,A B A B,1 1 1 1,1
922,forgotten reward rotten lord,en ard en ord,A B A B,1 1 1 0,1
923,feather term together worm,er erm er orm,A B A C,0 0 0 1,2
924,wailing wars unavailing stars,ing ars ing ars,A B A B,1 0 1 0,1
925,glister ruth sister truth,er uth er uth,A B A B,0 0 0 0,1
926,sages conquereth wages death,ages eth ages eath,A B A C,0 0 0 1,2
927,faltered tears altered years,ered ars ered ars,A B A B,0 0 0 0,1
928,given tell heaven hell,en ell en ell,A B A B,1 1 1 1,1
929,guerdon ban burden man,on an en an,A A C A,1 1 1 1,1
930,daunting sky vaunting die,ing y ing ie,A B A B,1 1 1 1,1
931,setteth feet getteth wheat,eth eet eth eat,A B A B,0 1 0 1,1
932,showeth lies throweth eyes,eth ies eth eyes,A B A C,0 0 0 0,2
933,he me evil wight might devil said bred civil,e e il ight ight il aid ed il,A A B C C B D D B,1 1 0 1 1 0 1 0 0,1
934,forth north penny back pack amany mile smile jenny,orth orth y ack ack y ile ile y,A A B C C B D D B,1 1 1 1 1 1 1 1 1,1
935,sware pair cozen go mow hosen due you dozen,are air en o ow en ue ou en,A A B C C B D C B,1 1 1 1 1 1 1 0 1,1
936,wretch stretch weasand bench wench imprisoned cry villainy seasoned,etch etch and ench ench oned y y oned,A A B C C D E E D,1 1 1 1 1 0 1 1 0,1
937,he me evil dear beer devil lad bad snivel,e e il ear eer il ad ad el,A A B C C B D D E,1 1 0 1 1 0 1 1 0,1
938,ass pass city stop bishop witty face grace pity,ass ass y op op y ace ace y,A A B C C B A A B,1 1 1 1 1 1 0 0 1,1
939,saw law repeated night candlelight seated game name cheated,aw aw eated ight ight eated ame ame eated,A A B C C B D D B,1 1 0 1 1 0 1 1 0,1
940,loth off person rate state un grin sin on,oth off on ate ate un in in on,A B C D D C E E C,1 1 1 1 1 1 1 1 1,1
941,served unnerved foxy quills wills proxy week cheek doxy,erved erved y ills ills y eek eek y,A A B C C B D D B,0 0 1 0 0 1 1 1 1,1
942,me he evil mind mankind civil how know devil,e e il ind ind il ow ow il,A A B C C B D D B,1 1 0 1 1 0 1 1 0,1
943,forth north corners aloud crowd scorners cheats hypocrites suborners,orth orth ers oud owd ers ats ites ers,A A B C D B E F B,1 1 0 1 0 0 0 0 0,1
944,first burst tiding cried pride abiding stones bones hiding,irst urst ing ied ide ing ones ones ing,A A B C C B D D B,1 1 1 0 0 1 0 0 1,1
945,floor sore unduly must ghost unruly breath uttereth truly,oor ore y ust ost y eath eth y,A A B C C B E F B,1 0 1 1 1 1 1 0 1,1
946,he miserably snivel wight might devil whole soul evil,e y el ight ight il ole oul il,A A B C C D E E D,1 0 0 1 1 0 1 0 0,1
947,king might sing delight night,ing ight ing ight ight,A B A B B,1 1 1 1 1,1
948,lain rest slain crest breast,ain est ain est east,A B A B B,1 1 1 1 1,1
949,burns plain returns again,urns ain urns ain,A B A B,0 1 0 1,1
950,bright between tonight queen,ight een ight een,A B A B,1 1 1 1,1
951,towers trod ours god,ers od urs od,A B C B,0 1 0 1,2
952,right brave tonight save,ight ave ight ave,A B A B,1 1 1 1,1
953,show read overflow dead,ow ead ow ead,A B A B,1 1 1 1,1
954,town war down for,own ar own or,A B A C,1 1 1 1,2
955,sing heard ring fiftythird,ing eard ing ird,A B A C,1 1 1 1,2
956,not been got queen,ot een ot een,A B A B,1 1 1 1,1
957,now bough ride eastertide,ow ough ide ide,A A B B,1 1 1 1,1
958,ten again score more,en ain ore ore,A B C C,1 1 1 1,2
959,bloom room go snow,oom oom o ow,A A B B,1 1 1 1,1
960,lad hand you stand,ad and ou and,A B C B,1 1 0 1,2
961,sunday still calling mill,ay ill ing ill,A B C B,1 1 1 1,2
962,monday hums playing comes,ay ums ying omes,A B C D,1 0 0 0,0
963,hero all you fall,o all ou all,A B A B,1 1 0 1,1
964,bugle morn england born,ugle orn and orn,A B C B,0 1 1 1,2
965,doomsday lie comrades die,ay ie ades ie,A B C B,1 1 0 1,2
966,you town you down,ou own ou own,A B A B,1 1 0 1,1
967,returning brims burning rims,ing ims ing ims,A B A B,1 0 1 0,1
968,shatters spanned tatters land,ers anned ers and,A B A C,0 0 0 1,2
969,lying play crying away,ying ay ying ay,A B A B,0 1 0 1,1
970,together call leather all,er all er all,A B A B,0 1 0 1,1
971,cumber thrive slumber alive,er ive er ive,A B A B,0 1 0 1,1
972,rover keep over sleep,er eep er eep,A B A B,0 1 0 1,1
973,flowers lane hours again meads gay arm may,ers ane urs ain ads ay arm ay,A B C B D E F E,0 1 0 1 0 1 1 1,2
974,lad gold glad old tomorrow new round true,ad old ad old ow ew ound ue,A B A B C D E D,1 1 1 1 1 1 1 0,1
975,say thieve away leave me chaps you perhaps,ay ieve ay eave e aps ou aps,A B A B C D E D,1 1 1 1 1 0 0 0,1
976,doubt town about down flower sigh pretty goodbye,oubt own out own er igh y ye,A B A B C D D D,1 1 1 1 0 1 1 1,1
977,sighs pale lies ail,ighs ale ies ail,A B C B,0 1 0 1,2
978,buy tone eye own,uy one ye own,A B C B,0 1 0 1,2
979,morn sell forlorn well,orn ell orn ell,A B A B,1 1 1 1,1
980,ludlow teme ploughing beam team,ow eme ing eam eam,A B C B B,1 1 1 1 1,1
981,coppice stride whistled beside replied,ice ide ed ide ied,A B C B B,1 1 1 1 1,1
982,yeoman rise mornings lies wise,an ise ings ies ise,A B C B B,1 1 0 1 1,1
983,me bill it will still,e ill it ill ill,A B C B B,1 1 1 1 1,1
984,me strain horses lane again,e ain es ane ain,A B C B B,1 1 0 1 1,1
985,yeoman west labour rest best,an est our est est,A B C B B,1 1 1 1 1,1
986,tree shore me more,ee ore e ore,A B A B,1 1 0 1,1
987,hill dried still side,ill ied ill ide,A B A B,1 0 1 0,1
988,away mown day alone,ay own ay one,A B A B,1 1 1 0,1
989,shake goodbye rake i,ake ye ake i,A B A C,1 0 1 0,2
990,pride clean lammastide green,ide ean ide een,A B A B,1 1 1 1,1
991,wait fold plate cold,ait old ate old,A B A B,1 1 1 1,1
992,bank graze clank ways,ank aze ank ays,A B A B,1 1 1 1,1
993,keep there sheep air,eep ere eep air,A B A B,1 1 1 0,1
994,jail forlorn rail morn,ail orn ail orn,A B A B,1 1 1 1,1
995,tonight betide right outside,ight ide ight ide,A B A B,1 1 1 1,1
996,noose ring use string,oose ing use ing,A B A B,1 1 1 1,1
997,snap stand chap land,ap and ap and,A B A B,1 1 1 1,1
998,wait shine eight nine,ait ine eight ine,A B A B,1 1 0 1,1
999,sleep know sheep ago,eep ow eep o,A B A B,1 1 1 1,1
1000,air pair swam ram,air air am am,A A B B,1 1 1 1,1
1001,sings things pen again,ings ings en ain,A A B C,0 0 1 1,2
1002,day away hills daffodils,ay ay ills ils,A A B C,1 1 0 0,2
1003,repair there pond wand,air ere ond and,A A B C,1 1 1 1,2
1004,shire desire vain again,ire ire ain ain,A A B B,1 1 1 1,1
1005,lying door sighing more sorrow tomorrow before,ying oor ing ore ow ow ore,A B C B D D B,0 1 1 0 1 1 0,1
1006,travel say gravel lay smothers anothers clay,el ay el ay ers ers ay,A B A B C C B,0 1 0 1 0 0 1,1
1007,meet file street while,eet ile eet ile,A B A B,1 1 1 1,1
1008,lust strong dust long,ust ong ust ong,A B A B,1 1 1 1,1
1009,not before forgot more,ot ore ot ore,A B A B,1 1 1 1,1
1010,two beside through bride,o ide ough ide,A B A B,1 1 1 1,1
1011,oneandtwenty say guineas away rubies free oneandtwenty me,y ay eas ay ies ee y e,A B C B D A A A,1 1 0 1 0 0 1 0,1
1012,oneandtwenty again bosom vain plenty rue twoandtwenty true,y ain om ain y ue y ue,A B C B A D A D,1 1 1 1 1 1 1 1,1
1013,people own loiter alone,eople own er one,A B C B,0 1 0 0,2
1014,plummet sound senses drowned,et ound es owned,A B C B,1 1 0 1,2
1015,fellow day woman away,ow ay an ay,A B C B,1 1 1 1,2
1016,him west everlasting breast,im est ing east,A B C B,1 1 1 1,2
1017,highway stroll morning soul,ay oll ing oul,A B C D,1 0 1 1,0
1018,fear see clear me lie sighs i eyes,ear ee ear e ie ighs i eyes,A B A B B C D E,1 1 1 0 0 0 0 0,1
1019,tell vain well again flowers sad showers lad,ell ain ell ain ers ad ers ad,A B A B C D C D,1 1 1 1 0 1 0 1,1
1020,recovers above lovers love,ers ove ers ove,A B A B,0 1 0 1,1
1021,over move lover love,er ove er ove,A B A B,0 1 0 1,1
1022,thorough goal sorrow soul,ough oal ow oul,A B A B,1 1 1 0,1
1023,wicket pad cricket glad,et ad et ad,A B A B,1 1 1 1,1
1024,trying mirth lying earth,ying irth ying earth,A B A B,0 1 0 1,1
1025,you brave grew behave,ou ave ew ave,A B A B,1 1 1 1,1
1026,by remain i again,y ain i ain,A B C B,1 1 0 1,2
1027,race marketplace by shoulderhigh,ace ace y igh,A A B B,1 1 1 0,1
1028,come home down town,ome ome own own,A A B B,1 1 1 1,1
1029,away stay grows rose,ay ay ows ose,A A B B,1 1 0 0,1
1030,shut cut cheers ears,ut ut ers ars,A A B C,1 1 0 0,2
