textid,poem,endwords,goldvector
1025,POEM15,peruse shoes bear air unites flights said head,1 1 2 2 3 3 4 4
1026,POEM15,hand wand caduceus uses endud good touch such before snore tell hell,1 1 2 2 3 3 4 4 5 5 6 6
1027,POEM15,then pen twind kind writes bites keep sleep god rod elf himself,1 1 2 2 3 3 4 4 5 5 6 6
1028,POEM15,tript postscript failing itstealing agree he existence assistance pox blocks,1 1 2 2 3 3 4 4 5 5
1029,POEM16,dale way vale ray,1 2 1 2
1030,POEM16,tread slow spread go,1 2 1 2
1031,POEM16,cries gloom flies doom,1 2 1 2
1032,POEM16,want still scant will,1 2 1 2
1033,POEM16,share bestows fare repose,1 2 1 2
1034,POEM16,free condemn me them,1 2 1 2
1035,POEM16,side bring supplied spring,1 2 1 2
1036,POEM16,forgo wrong below long,1 2 1 2
1037,POEM16,descends fell bends cell,1 2 1 2
1038,POEM16,obscure lay poor astray,1 2 1 2
1039,POEM16,thatch care latch pair,1 2 1 2
1040,POEM16,retire rest fire guest,1 2 1 2
1041,POEM16,store smild lore beguild,1 2 1 2
1042,POEM16,mirth tries hearth flies,1 2 1 2
1043,POEM16,impart woe heart flow,1 2 1 2
1044,POEM16,spied oppressd cried breast,1 2 1 2
1045,POEM16,spurnd rove unreturnd love,1 2 1 2
1046,POEM16,brings decay things they,1 2 1 2
1047,POEM16,name sleep fame weep,1 2 1 2
1048,POEM16,sound jest found nest,1 2 1 2
1049,POEM16,hush said blush betrayd,1 2 1 2
1050,POEM16,rise view skies too,1 2 1 2
1051,POEM16,breast alarms confessd charms,1 2 1 2
1052,POEM16,rude cried intrude reside,1 2 1 2
1053,POEM16,share stray despair way,1 2 1 2
1054,POEM16,tyne he mine me,1 2 1 2
1055,POEM16,arms came charms flame,1 2 1 2
1056,POEM16,crowd strove bowd love,1 2 1 2
1057,POEM16,clad he had me,1 2 1 2
1058,POEM16,dale love gale grove,1 2 1 2
1059,POEM16,day refind display mind,1 2 1 2
1060,POEM16,tree shine me mine,1 2 1 2
1061,POEM16,art vain heart pain,1 2 1 2
1062,POEM16,scorn pride forlorn died,1 2 1 2
1063,POEM16,fault pay sought lay,1 2 1 2
1064,POEM16,hid die did i,1 2 1 2
1065,POEM16,cried breast chide prest,1 2 1 2
1066,POEM16,dear see here thee,1 2 1 2
1067,POEM16,heart resign part mine,1 2 1 2
1068,POEM16,part true heart too,1 2 1 2
1069,POEM17,sort song short long,1 2 1 2
1070,POEM17,man say ran pray,1 2 1 2
1071,POEM17,had foes clad clothes,1 2 1 2
1072,POEM17,found be hound degree,1 2 1 2
1073,POEM17,friends began ends man,1 2 1 2
1074,POEM17,streets ran wits man,1 2 1 2
1075,POEM17,sad eye mad die,1 2 1 2
1076,POEM17,light lied bite died,1 2 1 2
1077,POEM18,folly betray melancholy away,1 2 1 2
1078,POEM18,cover eye lover die,1 2 1 2
1079,POEM19,procure cure depend friend town down about out it it clover over,1 1 2 2 3 3 4 4 5 5 6 6
1080,POEM19,i try interposes roses maintain lane pardon garden distance assistance,1 1 2 2 3 3 4 4 5 5
1081,POEM19,play way shrug snug eyes rise grimace place conform storm can man,1 1 2 2 3 3 4 4 5 5 6 6
1082,POEM20,wiser adviser made masquerade rage stage sinking thinking skill will,1 1 2 2 3 3 4 4 5 5
1083,POEM20,em em more threescore keen fifteen,1 1 2 2 3 3
1084,POEM20,uncommon woman lure cure care are on lion parade afraid,1 1 2 2 3 3 4 4 5 5
1085,POEM20,am lamb debate state assume broom sight white attack black run undone too you,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1086,POEM21,explore shore steer here dimpling simpling scenes queens enters adventures,1 1 2 2 3 3 4 4 5 5
1087,POEM21,laden trading before shore lost coast,1 1 2 2 3 3
1088,POEM21,fear here race face so though,1 1 2 2 3 3
1089,POEM21,distance assistance her trader aid trade far war ample sample,1 1 2 2 3 3 4 4 5 5
1090,POEM22,arise woe skies below,1 2 1 2
1091,POEM23,brain learning maintain discerning gods stygians quods pigeons toroll,1 2 1 2 3 4 3 4 5
1092,POEM23,down sinful crown skinful pence religion sense pigeon toroll,1 2 1 2 3 4 3 4 5
1093,POEM23,about clever stout ever hare widgeons air pigeons toroll,1 2 1 2 3 4 3 4 5
1094,POEM24,success dress too you resolution execution please entrances maid afraid action satisfaction scene inn caters waiters soars connoisseurs arts hearts complete eat squire higher caro faro pride cheapside skill kill spadille history me prays bayes,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 15 16 16 17 17
1095,POEM25,invited united fish dish plains brains flavour savour obtain plain see agree am lamb,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1096,POEM25,rule fool repast last able table head dead,1 1 2 2 3 3 4 4
1097,POEM25,earth mirth doubt out em em,1 1 2 2 3 3
1098,POEM25,such much mind mankind throat vote refining dining unfit wit,1 1 2 2 3 3 4 4 5 5
1099,POEM25,disobedient expedient sir razor,1 1 2 2
1100,POEM25,mint int along wrong roam home none own,1 1 2 2 3 3 4 4
1101,POEM25,at quiet whim limb ball all dick nick vein again,1 1 2 2 3 3 4 4 5 5
1102,POEM25,parts hearts care are divine fine out rout crowd proud,1 1 2 2 3 3 4 4 5 5
1103,POEM25,alone own caught fault view few elf himself,1 1 2 2 3 3 4 4
1104,POEM25,relax quacks divines reclines throne own detector lecture style compile,1 1 2 2 3 3 4 4 5 5
1105,POEM25,over discover spark dark,1 1 2 2
1106,POEM25,can man shine line heart art spread red affecting acting way day,1 1 2 2 3 3 4 4 5 5 6 6
1107,POEM25,sick trick pack back came fame disease please mind kind grave gave raisd bepraisd,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1108,POEM25,flies skies skill will love above,1 1 2 2 3 3
1109,POEM25,creature nature bumper thumper miser wiser,1 1 2 2 3 3
1110,POEM25,flat that go no ye attorney,1 1 2 2 3 3
1111,POEM25,mind behind grand bland part heart steering hearing stuff snuff,1 1 2 2 3 3 4 4 5 5
1112,POEM25,can man fun pun sincere fear will fill free he,1 1 2 2 3 3 4 4 5 5
1113,POEM25,mind confind soar roar fit wit,1 1 2 2 3 3
1114,POEM25,folks jokes come tomb vine shrine less press,1 1 2 2 3 3 4 4
1115,POEM25,admit wit refuse muse,1 1 2 2
1116,POEM26,me me me me,1 1 1 1
1117,POEM26,ruiner discover her lover,1 1 1 1
1118,POEM27,fire desire crown down pursues hues flame shame true hue blest nest flies eyes,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1119,POEM28,fatter platter study ruddy regretting eating view virtu so show in in pronounce bounce try fly,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1120,POEM28,turn byrne haunch staunch undressd best dispose mrs again when hff beef alone bone eat treat,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1121,POEM28,hurt shirt centred enterd he me eating waiting flounce bounce nation ostentation,1 1 2 2 3 3 4 4 5 5 6 6
1122,POEM28,gay way me three there clare,1 1 2 2 3 3
1123,POEM28,sinner dinner must crust mileend friend wind behind,1 1 2 2 3 3 4 4
1124,POEM28,shelf myself hasty pasty life wife approach coach,1 1 2 2 3 3 4 4
1125,POEM28,dine nine dumb come fail thrale party hearty jew you,1 1 2 2 3 3 4 4 5 5
1126,POEM28,scourge panurge name came,1 1 2 2
1127,POEM28,seen tureen hot not aversion persian pound round rogue brogue poison on cursd burst cheek week,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1128,POEM28,small all trice nice jew too scot thot out about delayd maid,1 1 2 2 3 3 4 4 5 5 6 6
1129,POEM28,affright night her baker sloven oven drop stop misplacd taste,1 1 2 2 3 3 4 4 5 5
1130,POEM28,discerning learning known own amiss this,1 1 2 2 3 3
1131,POEM29,name fame lay way aid repaid bestow below rise skies,1 1 2 2 3 3 4 4 5 5
1132,POEM30,peers ears letters betters graces asses,1 1 2 2 3 3
1133,POEM31,freed hack world back,1 2 1 2
1134,POEM32,nonsense conscience said head vest jest,1 1 2 2 3 3
1135,POEM32,birth mirth sleeps weeps brood pursud,1 1 2 2 3 3
1136,POEM32,discloses noses rise deities crew do stage rage reigns veins,1 1 2 2 3 3 4 4 5 5
1137,POEM32,retreating eating blameless nameless stood flood shanks thanks dead head,1 1 2 2 3 3 4 4 5 5
1138,POEM32,brow now view drew behind wind ways maze before deplore free me door,1 1 2 2 3 3 4 4 5 5 6 6 5
1139,POEM33,sings things them them age stage see agree alone down,1 1 2 2 3 3 4 4 5 5
1140,POEM33,fix lunatics is senses cits wits day away,1 1 2 2 3 3 4 4
1141,POEM33,advancing dancing on dawson low throw bets debts stored sword retreating beating news lose,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1142,POEM33,adviser wiser place lace garter quarter creature nature fix lunatics,1 1 2 2 3 3 4 4 5 5
1143,POEM34,got pot right night saved shaved bold cold suds duds nesbitt bit beside bride crew two,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1144,POEM34,face lace him him insist enlist know ago out stout taste least scale tail,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1145,POEM34,tail curtail vext text rue crew late state way stray whim him wiser advertiser,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1146,POEM35,true loo adventure centre damn pam cool pool sly i aim fame,1 1 2 2 3 3 4 4 5 5 6 6
1147,POEM35,scold bold ass pass do too,1 1 2 2 3 3
1148,POEM35,devil civil on lion regards cards good lood perplexd next advice twice own down eager beggar in fielding,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1149,POEM35,straw law ye clergy brought thought decorum em that hat round found hear near,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1150,POEM35,one on leering swearing strung young again grain grieves thieves hard reward,1 1 2 2 3 3 4 4 5 5 6 6
1151,POEM36,engage rage charms arms explore before stray way pursue clue know show name fame,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1152,POEM36,extent went around sound more oer thought brought square share dyes rise those disclose sate fate sight fight surprise eyes deep asleep board pourd ape shape foe snow name same pride side fame came sustain plain,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18
1153,POEM36,storm form line shine stands commands might right known own snowywhite night heretofore gore queen seen gay neigh wing bring combine line far war doublelined wind go snow sands bands,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15
1154,POEM36,here appear fray obey bands commands go blow foe bent tent flight fight destroy employ dare share field yield post host blow foe ordain again,1 1 2 2 3 3 4 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12
1155,POEM36,prove move square prepare mead proceed guide side sustain plain fight right confine line blows those bows career sphere dart part reins disdains round bound ground dismay day wide aside course horse stray way decreed steed state fate appear fear stern turn yield field profound around scheme redeem foe blow appear fear throws repose sedate fate laws cause,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22 23 23 24 24 25 25 26 26 27 27 28 28 29 29
1156,POEM36,wage engage love above train abstain surveyd disobeyd powers hours face grace feet seat air hair fray day maintains pains hand stand play away,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12
1157,POEM36,proceed lead go foe train plain scene queen care prepare command hand field wield prevail assail fly supply stain plain slight fight,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1158,POEM36,appeard reard slays place spy die care square ground around advance lance yield field around resound,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
1159,POEM36,view crew aim fame along throng confine design stood would king wing relieve leave fate state care square flight knight blow below queen scene eye nigh opposd closd fate hate host lost stern burn oer roar fate state rage engage leads steeds oerthrown own,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22
1160,POEM36,eyes spies arise snare prepare feigns pains view drew thought brought eye nigh sat that threw view fright fight flight coast lost maintain train flight right debarrd guard law draw go foe around frownd surprise eyes refrain plain deceits cheats throng along queen seen said trade surprise eyes disguise,1 1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 9 10 10 11 11 12 12 13 13 14 14 15 15 16 16 17 17 18 18 19 19 20 20 21 21 22 22 23 23 23
1161,POEM36,son done due renew eye nigh design join arms alarms,1 1 2 2 3 3 4 4 5 5
1162,POEM36,force horse stood blood pride wide came dame seized pleased came aim draws cause flew drew ground wound,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9
1163,POEM36,plain slain again ground sound fired inspired mien seen scene,1 1 1 2 2 3 3 4 4 4
1164,POEM36,field yield flows grows sweep deep roar shore raged engaged plain slain sent went fate great show foe betrayd aid relief chief,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1165,POEM36,bleed mead tide side day away box shocks engage rage might fight strife life,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1166,POEM36,cell fell eye fly plain regain again,1 1 2 2 3 3 3
1167,POEM36,alarms charms yell hell soul roll whole,1 1 2 2 3 3 3
1168,POEM36,cheat deceit assail pale reproved moved spear were,1 1 2 2 3 3 4 4
1169,POEM36,rage wage send defend unseen queen spoils toils surprise cries train slain,1 1 2 2 3 3 4 4 5 5 6 6
1170,POEM36,chief grief blast passd slain maintain tower power boast post profound wound pride tide,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1171,POEM36,moan oerthrown round found rage engage fate state,1 1 2 2 3 3 4 4
1172,POEM36,slow foe pace disgrace been seen dead bed improve love tie eye wife life slain vain go foe best vest design line repose foes essay way pace race prize eyes,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11 12 12 13 13 14 14 15 15
1173,POEM36,oer before store prevent intent go slow white site prepare chair exult insult,1 1 1 2 2 3 3 4 4 5 5 6 6
1174,POEM36,roar tore advance chance aim came whole goal bride wide flies skies affright sight,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1175,POEM36,swing king ring,1 1 1
1176,POEM36,land hand full bull sound round,1 1 2 2 3 3
1177,POEM36,behind designd aim came been between square there state fate go blow,1 1 2 2 3 3 4 4 5 5 6 6
1178,POEM36,heart art foe slow stay delay blame game slew view elate fate,1 1 2 2 3 3 4 4 5 5 6 6
1179,POEM36,between queen slay way aim came tries surprise pride bride again plain feard disappeard,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1180,POEM36,flies disguise spite white return learn now allow gain vain queen scene fly die,1 1 2 2 3 3 4 4 5 5 6 6 7 7
1181,POEM36,fear appear oppose foes lines designs went intent fray away in king haste waste show foe blow,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 8
1182,POEM36,here fear plain amain stood could fears tears,1 1 2 2 3 3 4 4
1183,POEM36,overthrown flown surprise cries below show career spear,1 1 2 2 3 3 4 4
1184,POEM36,despair care show bow best distressd aid strayd threat seat,1 1 2 2 3 3 4 4 5 5
1185,POEM36,slew crew plain slain high sky light sight remain plain foe go blow,1 1 2 2 3 3 4 4 5 5 6 6 6
1186,POEM36,fate state plain gain tent bent eye fly line confine go row mien between there despair knew view unto draws cause applause,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8 9 9 10 10 11 11
1187,POEM36,keep weep hand wand day away dwell hell denies eyes brought taught,1 1 2 2 3 3 4 4 5 5 6 6
1188,POEM36,espied tide place embrace lost embossd inlayd playd name game heretofore shore,1 1 2 2 3 3 4 4 5 5 6 6
1189,POEM0,dead tears head years compeers me dares be eternity,1 2 1 2 2 3 2 3 3
1190,POEM0,lay flies urania eyes paradise breath melodies beneath death,1 2 1 2 2 3 2 3 3
1191,POEM0,dead weep bed keep sleep fair deep air despair,1 2 1 2 2 3 2 3 3
1192,POEM0,again died strain pride liberticide rite unterrified sprite light,1 2 1 2 2 3 2 3 3
1193,POEM0,anew climb knew time sublime god prime road abode,1 2 1 2 2 3 2 3 3
1194,POEM0,perished grew cherished dew anew last blew waste overpast,1 2 1 2 2 3 2 3 3
1195,POEM0,death decay breath away day still lay fill ill,1 2 1 2 2 3 2 3 3
1196,POEM0,more apace door trace dwellingplace awe deface law draw,1 2 1 2 2 3 2 3 3
1197,POEM0,dreams thought streams taught not brain lot pain again,1 2 1 2 2 3 2 3 3
1198,POEM0,head cries dead eyes lies brain paradise stain rain,1 2 1 2 2 3 2 3 3
1199,POEM0,dew them threw anadem begem break stem weak cheek,1 2 1 2 2 3 2 3 3
1200,POEM0,alit breath wit beneath death lips wreath clips eclipse,1 2 1 2 2 3 2 3 3
1201,POEM0,adorations destinies incarnations phantasies sighs gleam eyes seem stream,1 2 1 2 2 3 2 3 3
1202,POEM0,thought sound sought unbound ground day moaned lay dismay,1 2 1 2 2 3 2 3 3
1203,POEM0,mountains lay fountains spray day dear away drear hear,1 2 1 2 2 3 2 3 3
1204,POEM0,down were flown year dear both sere youth ruth,1 2 1 2 2 3 2 3 3
1205,POEM0,nightingale pain scale domain complain nest cain breast guest,1 2 1 2 2 3 2 3 3
1206,POEM0,gone year tone reappear bier brake brere snake awake,1 2 1 2 2 3 2 3 3
1207,POEM0,ocean burst motion first immersed light thirst delight might,1 2 1 2 2 3 2 3 3
1208,POEM0,tender breath splendour death beneath knows sheath glows repose,1 2 1 2 2 3 2 3 3
1209,POEM0,be been me scene mean borrow green morrow sorrow,1 2 1 2 2 3 2 3 3
1210,POEM0,more rise core sighs eyes song arise stung sprung,1 2 1 2 2 3 2 3 3
1211,POEM0,springs drear wings bier fear urania atmosphere way lay,1 2 1 2 2 3 2 3 3
1212,POEM0,sped steel tread invisible fell they repel may way,1 2 1 2 2 3 2 3 3
1213,POEM0,death might breath light delight comfortless night distress caress,1 2 1 2 2 3 2 3 3
1214,POEM0,again live brain survive alive part give art depart,1 2 1 2 2 3 2 3 3
1215,POEM0,wert men heart den then spear when sphere deer,1 2 1 2 2 3 2 3 3
1216,POEM0,pursue dead true fed fled bow sped blow low,1 2 1 2 2 3 2 3 3
1217,POEM0,spawn then dawn again men delight when light night,1 2 1 2 2 3 2 3 3
1218,POEM0,came rent fame bent monument song sent wrong tongue,1 2 1 2 2 3 2 3 3
1219,POEM0,form companionless storm guess loveliness astray wilderness way prey,1 2 1 2 2 3 2 3 3
1220,POEM0,swift power uplift hour shower speak flower cheek break,1 2 1 2 2 3 2 3 3
1221,POEM0,overblown blue cone grew dew heart crew apart dart,1 2 1 2 2 3 2 3 3
1222,POEM0,moan band own land scanned thou hand brow so,1 2 1 2 2 3 2 3 3
1223,POEM0,dead thrown deathbed stone moan wise one sighs sacrifice,1 2 1 2 2 3 2 3 3
1224,POEM0,poisonoh crown woe disown tone wrong alone song unstrung,1 2 1 2 2 3 2 3 3
1225,POEM0,fame me name be free oerflow thee brow now,1 2 1 2 2 3 2 3 3
1226,POEM0,fled below dead now flow came glow same shame,1 2 1 2 2 3 2 3 3
1227,POEM0,sleep life keep strife knife decay grief day clay,1 2 1 2 2 3 2 3 3
1228,POEM0,night pain delight again stain mourn vain burn urn,1 2 1 2 2 3 2 3 3
1229,POEM0,he dawn thee gone moan air thrown bare despair,1 2 1 2 2 3 2 3 3
1230,POEM0,heard moan bird known stone move own love above,1 2 1 2 2 3 2 3 3
1231,POEM0,loveliness bear stress there wear flight bear might light,1 2 1 2 2 3 2 3 3
1232,POEM0,time not climb blot thought lair what there air,1 2 1 2 2 3 2 3 3
1233,POEM0,renown thought chatterton not fought loved spot approved reproved,1 2 1 2 2 3 2 3 3
1234,POEM0,dark die spark immortality cry long majesty song throng,1 2 1 2 2 3 2 3 3
1235,POEM0,forth aright earth light might shrink night sink brink,1 2 1 2 2 3 2 3 3
1236,POEM0,sepulchre nought there wrought not prey thought decay away,1 2 1 2 2 3 2 3 3
1237,POEM0,paradise wilderness rise dress nakedness lead access dead spread,1 2 1 2 2 3 2 3 3
1238,POEM0,time brand sublime planned stand beneath band death breath,1 2 1 2 2 3 2 3 3
1239,POEM0,yet consigned set mind find home wind tomb become,1 2 1 2 2 3 2 3 3
1240,POEM0,pass fly glass eternity fragmentsdie seek sky weak speak,1 2 1 2 2 3 2 3 3
1241,POEM0,heart here depart year dear wither near thither together,1 2 1 2 2 3 2 3 3
1242,POEM0,universe move curse love wove sea of me mortality,1 2 1 2 2 3 2 3 3
