textid,poem,endwords,goldvector
2319,POEM63,show go mistake break afloat boat alone own more door art heart done one,1 1 2 2 3 3 4 4 5 5 6 6 7 7
2320,POEM63,late strait amen then do you now how understand hand,1 1 2 2 3 3 4 4 5 5
2321,POEM63,me be plain again ships lips well hell standinbed head cold hold dark hark stern learn,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2322,POEM64,lyre sea require me,1 2 1 2
2323,POEM64,fishermen too again you,1 2 1 2
2324,POEM64,knowed fuss road us,1 2 1 2
2325,POEM65,appear sapper engineer engineer sapper,1 2 3 3 2
2326,POEM65,monsoon pontoon etc,1 1 2
2327,POEM65,sun done etc,1 1 2
2328,POEM65,bat that etc,1 1 2
2329,POEM65,hill still etc,1 1 2
2330,POEM65,straw corps etc,1 1 2
2331,POEM65,wage page etc,1 1 2
2332,POEM65,entrain campaign etc,1 1 2
2333,POEM65,mine line etc,1 1 2
2334,POEM65,spade bullockbrigade etc,1 1 2
2335,POEM65,shirt dirt etc,1 1 2
2336,POEM65,mud khud etc,1 1 2
2337,POEM65,huts cuts etc,1 1 2
2338,POEM65,cease peace etc,1 1 2
2339,POEM65,bad mad etc,1 1 2
2340,POEM65,too do etc,1 1 2
2341,POEM65,hand stand etc,1 1 2
2342,POEM65,ground round etc,1 1 2
2343,POEM65,thus sapper us engineers engineers sapper,1 2 1 2 2 2
2344,POEM66,hope halt slope fault,1 2 3 2
2345,POEM66,give play did day,1 2 3 2
2346,POEM66,too sword sovekipoo gawd,1 2 3 2
2347,POEM66,keep go sheep so,1 2 3 2
2348,POEM66,man see ran me,1 2 3 2
2349,POEM66,time waterloo maiwand you,1 2 3 2
2350,POEM66,helper forget worse yet,1 2 3 2
2351,POEM66,chins more denied floor,1 2 3 2
2352,POEM66,bombs handgrenades byanby fieldparades,1 2 3 2
2353,POEM66,down told work gold,1 2 3 2
2354,POEM66,musketoons halberdiers care ears,1 2 3 2
2355,POEM66,hand save me gave,1 2 3 2
2356,POEM66,was wrongs so songs,1 2 3 2
2357,POEM66,things clear dry beer,1 2 3 2
2358,POEM66,helper forget worse yet,1 2 3 2
2359,POEM67,fights isrulites away today,1 1 2 2
2360,POEM67,callin fallin below us us us so,1 1 2 3 3 3 2
2361,POEM67,tail rail away today,1 1 2 2
2362,POEM67,drink think say today,1 1 2 2
2363,POEM67,things wings obey day,1 1 2 2
2364,POEM67,food good pay day,1 1 2 2
2365,POEM67,rides sides boomderay day,1 1 2 2
2366,POEM67,catholicks tricks pray day,1 1 2 2
2367,POEM67,sweet eat pay day,1 1 2 2
2368,POEM67,fallin callin below it it someow now slow so stow go us,1 1 2 3 3 4 4 2 2 2 2 5
2369,POEM68,master rail commissariat jail conductorsargent he europeshop eduljee,1 2 3 2 4 5 6 5
2370,POEM68,salaam harm square there,1 1 2 2
2371,POEM68,accountant jew draughtsman too chuckerbutty sikh fittinsheds catholick,1 2 3 2 4 5 6 5
2372,POEM68,regalia bare landmarks hair backwards thus infidels us,1 2 3 2 4 5 6 5
2373,POEM68,labour smoke banquits broke talkin rest comparin best,1 2 3 2 4 5 6 5
2374,POEM68,talkin stirred parrots brainfeverbird curious bed shiva head,1 2 3 2 4 5 6 5
2375,POEM68,service pressed greetins west commanded singapore them more,1 2 3 2 4 5 6 5
2376,POEM68,them brown pleasant down snorin floor standing more,1 2 3 2 4 5 6 5
2377,POEM68,salaam harm square there,1 1 2 2
2378,POEM69,foot knew died do,1 2 3 2
2379,POEM69,long through step do,1 2 3 2
2380,POEM69,bombardier through hooked do,1 2 3 2
2381,POEM69,were two now do,1 2 3 2
2382,POEM69,friend new back do,1 2 3 2
2383,POEM69,go slow come drum,1 1 2 2
2384,POEM70,her look him took reason blind em find,1 2 3 2 4 5 6 5
2385,POEM70,tellin been robber canteen buggy ask gallon cask,1 2 3 2 4 5 6 5
2386,POEM70,cut by his ty settle beer em here,1 2 3 2 4 5 6 5
2387,POEM70,thinkin smile winkin aisle quiet band beggars hand,1 2 3 2 4 5 6 5
2388,POEM70,over squeak eden cheek ribbons fine yer mine,1 2 3 2 4 5 6 5
2389,POEM70,kerridge brute after boot lady lad em bad,1 2 3 2 4 5 6 5
2390,POEM71,arabi sun dry gun new song do long,1 2 1 2 3 4 3 4
2391,POEM71,redoubt case out place clear song beer long,1 2 1 2 3 4 3 4
2392,POEM71,glass marked bass disembarked hand song stand long,1 2 1 2 3 4 3 4
2393,POEM71,champagne while plain projectile do song kangaroo long,1 2 1 2 3 4 3 4
2394,POEM71,fine wide incline side cut song brutt long,1 2 1 2 3 4 3 4
2395,POEM71,right command tight hand,1 2 1 2
2396,POEM72,stone own about out,1 1 2 2
2397,POEM72,mess rathermoreorless hazarho so,1 1 2 2
2398,POEM72,where square more floor,1 1 2 2
2399,POEM72,hard yard byanby cry,1 1 2 2
2400,POEM72,suicide pride bit kit,1 1 2 2
2401,POEM72,mess rathermoreorless hazarho so,1 1 2 2
2402,POEM72,suit boot slings rings,1 1 2 2
2403,POEM72,year beer dance lance,1 1 2 2
2404,POEM72,yet get can man,1 1 2 2
2405,POEM72,obeyed parade smart heart,1 1 2 2
2406,POEM72,plain again shirk work,1 1 2 2
2407,POEM72,right sight mind behind,1 1 2 2
2408,POEM72,astray way grin in,1 1 2 2
2409,POEM72,dust must go slow,1 1 2 2
2410,POEM72,much touch hop shop,1 1 2 2
2411,POEM72,on gone hear rear,1 1 2 2
2412,POEM72,split bit play day,1 1 2 2
2413,POEM72,stone own began man,1 1 2 2
2414,POEM72,mess rathermoreorless hazarho so,1 1 2 2
2415,POEM73,sergeant man hokeemut can cold wrong sentrybox along,1 2 3 2 4 5 6 5
2416,POEM73,night eye tight byanby,1 2 1 2
2417,POEM73,barricks wide all beside pushed along sentrybox wrong,1 2 3 2 4 5 6 5
2418,POEM73,mornin fun bullockcart undone out made bombardier parade,1 2 3 2 4 5 6 5
2419,POEM73,heavy blue wet through trusties head time said,1 2 3 2 4 5 6 5
2420,POEM73,sergeants fortyone file sun sentrybox song truth wrong,1 2 3 2 4 5 6 5
2421,POEM73,haughty hard tight guard liquor way friends a,1 2 3 2 4 5 6 5
2422,POEM74,man swear can bear care know there so,1 2 1 2 2 3 2 3
2423,POEM74,over lover you you,1 1 2 2
2424,POEM74,alarm fun harm one run tow none so,1 2 1 2 2 3 2 3
2425,POEM74,him him him him,1 1 2 2
2426,POEM74,it do bit you true go through so,1 2 1 2 2 3 2 3
2427,POEM74,givin livin returnin learnin,1 1 2 2
2428,POEM74,fair pore care shore more show whore so,1 2 1 2 2 3 2 3
2429,POEM74,you you sorrow tomorrow,1 1 2 2
2430,POEM75,smiles blue miles screw done play sun hai,1 2 1 2 3 4 3 4
2431,POEM75,see wide me tried,1 2 1 2
2432,POEM75,quoits talk quarterdeck walk was sea ship me,1 2 3 2 4 5 6 5
2433,POEM75,seen too myself true odd oer such more,1 2 3 2 4 5 6 5
2434,POEM75,books rule myself fool out paid boots made,1 2 3 2 4 5 6 5
2435,POEM75,beam appears barrickstove years began came soldierman name,1 2 3 2 4 5 6 5
2436,POEM75,me breast so rest seen along feel song,1 2 3 2 4 5 6 5
2437,POEM76,dried died two anew,1 1 2 2
2438,POEM76,chair hair paul all,1 1 2 2
2439,POEM76,blame fame star are,1 1 2 2
2440,POEM77,old line hold pine yet forget,1 2 1 2 3 3
2441,POEM77,dies depart sacrifice heart yet forget,1 2 1 2 3 3
2442,POEM77,away fire yesterday tyre yet forget,1 2 1 2 3 3
2443,POEM77,loose awe use law yet forget,1 2 1 2 3 3
2444,POEM77,trust shard dust guard word lord,1 2 1 2 3 3
2445,POEM78,prayer i hair care fair i,1 2 1 1 1 2
2446,POEM78,waste hand know know understand,1 2 3 3 2
2447,POEM78,spent i intent bent meant i,1 2 1 1 1 2
2448,POEM78,lost planned why why understand,1 2 3 3 2
2449,POEM78,hide i aside tried died i,1 2 1 1 1 2
2450,POEM78,blame brand why why understand,1 2 3 3 2
2451,POEM79,afar shikar,1 1
2452,POEM79,blind kind,1 1
2453,POEM79,west breast,1 1
2454,POEM79,day play,1 1
2455,POEM79,pursue thirteentwo,1 1
2456,POEM79,clothes oaths,1 1
2457,POEM79,friends ends,1 1
2458,POEM79,raised praised,1 1
2459,POEM79,true you,1 1
2460,POEM80,debt net tongue get,1 1 2 1
2461,POEM80,dues use bengal refuse,1 1 2 1
2462,POEM80,spring bring thousandfold anything,1 1 2 1
2463,POEM80,before swore hills more,1 1 2 1
2464,POEM80,babylon done small one,1 1 2 1
2465,POEM80,do two please you,1 1 2 1
2466,POEM80,will till charity fill,1 1 2 1
2467,POEM80,gain pain revenue skein,1 1 2 1
2468,POEM80,said head street bread,1 1 2 1
2469,POEM80,daughtersshe be bounty me,1 1 2 1
2470,POEM81,hold sings things gold,1 2 2 1
2471,POEM81,disclaim to to same,1 2 2 1
2472,POEM81,breaking rest shaking crest jakko sink tobacco drink,1 2 1 2 3 4 3 4
2473,POEM81,morning crawl scorning wall walking sing talking thing,1 2 1 2 3 4 3 4
2474,POEM81,crimson cried on bromide bedroom mouse room house,1 2 1 2 3 4 3 4
2475,POEM81,unheeded md needed sea me snow me go,1 2 1 2 3 4 3 4
2476,POEM81,heavens champagne sevens again order askew warder true,1 2 1 2 3 4 3 4
2477,POEM81,waiting dumb dictating sum story said glory head,1 2 1 2 3 4 3 4
2478,POEM81,weeping eyes keeping skies pity wrath city path,1 2 1 2 3 4 3 4
2479,POEM81,uncertain race curtain place maddened fire saddened wire,1 2 1 2 3 4 3 4
2480,POEM81,stillness star illness afar me aid me made,1 2 1 2 3 4 3 4
2481,POEM81,splendid day ended pray wholly weep slowly sleep,1 2 1 2 3 4 3 4
2482,POEM82,ball these wall ease,1 2 3 2
2483,POEM82,right shrine seventeen fortynine,1 2 3 2
2484,POEM82,blush goes fingertips nose,1 2 3 2
2485,POEM82,be shine seventeen fortynine,1 2 3 2
2486,POEM82,cheek sing songs thing,1 2 3 2
2487,POEM82,shy line seventeen fortynine,1 2 3 2
2488,POEM82,go neat but feet,1 2 3 2
2489,POEM82,wheels mine seventeen fortynine,1 2 3 2
2490,POEM83,men mashers alone sashes programmecard repine me fortynine,1 2 3 2 4 5 6 5
2491,POEM83,dear maid know shade,1 2 3 2
2492,POEM83,men opine seventeen fortynine,1 2 3 2
2493,POEM83,grow days so plays,1 2 3 2
2494,POEM83,see shine eightyone fortynine,1 2 3 2
2495,POEM84,quay tears sea cheers,1 2 1 2
2496,POEM84,high i litany die,1 1 2 1
2497,POEM84,keel right wheel night,1 2 1 2
2498,POEM84,sky fly litany die,1 1 2 1
2499,POEM84,plain june rein tune,1 2 1 2
2500,POEM84,fly reply litany die,1 1 2 1
2501,POEM84,hills hoar thrills benmore,1 2 1 2
2502,POEM84,goodbye witchery sincerity die,1 1 2 1
2503,POEM84,charity state i quadruplicate,1 2 1 2
2504,POEM85,die take i sake thoroughly slake dry sake,1 2 1 2 1 2 1 2
2505,POEM85,hie take umballagoodstraini shake contentedly make dignity sake,1 2 1 2 1 2 1 2
2506,POEM85,wake four make more yore break before sake,1 2 1 2 2 1 2 1
2507,POEM85,make in break skin thin take spin sake,1 2 1 2 2 1 2 1
2508,POEM85,done must one dust trust snake bust sake,1 2 1 2 2 3 2 3
2509,POEM85,plains may rains day peace awake decease sake,1 2 1 2 3 4 3 4
2510,POEM86,pine dine smoke spoke,1 1 2 2
2511,POEM86,hills bills dress mess,1 1 2 2
2512,POEM86,eventide side life wife,1 1 2 2
2513,POEM86,wraps traps rings things,1 1 2 2
2514,POEM86,abroad lord soul breakfastroll,1 1 2 2
2515,POEM86,red head cried side,1 1 2 2
2516,POEM86,decree me pine thine,1 1 2 2
2517,POEM87,years state shears estimate leaven fell heaven hell hand rain sand grain sea worth registrationfree birth,1 2 1 2 3 4 3 4 5 6 5 6 7 8 7 8
2518,POEM87,paper white taper light power span peshawur man,1 2 1 2 3 4 3 4
2519,POEM87,east rule priest school,1 2 1 2
2520,POEM87,wrought within court grin,1 2 1 2
2521,POEM87,ways fight days right,1 2 1 2
2522,POEM87,bedding yet wedding debt,1 2 1 2
2523,POEM87,indigestion stop question crop,1 2 1 2
2524,POEM88,rouse need spouse indeed slow know,1 2 1 2 3 3
2525,POEM88,kept and wept understand bay pay,1 2 1 2 3 3
2526,POEM88,worse think curse drink until hill,1 2 1 2 3 3
2527,POEM88,say better day letter i lie,1 2 1 2 3 3
2528,POEM88,instead plain read again kept wept,1 2 1 2 3 3
2529,POEM88,wire shaitanpore fire more another mother,1 2 1 2 3 3
2530,POEM88,saw own law alone bay way,1 2 1 2 3 3
2531,POEM88,two jane through again this is,1 2 1 2 3 3
2532,POEM89,pine missed whist dine,1 2 2 1
2533,POEM89,men traps perhaps glen,1 2 2 1
2534,POEM89,may height rickshawlight play,1 2 2 1
2535,POEM89,ball band understand all,1 2 2 1
2536,POEM89,flee rain again victory,1 2 2 1
2537,POEM89,dear kind windowblind cheer,1 2 2 1
2538,POEM89,unknown flame lame alone,1 2 2 1
2539,POEM89,friend unseen queen end,1 2 2 1
2540,POEM89,room expire fire gloom,1 2 2 1
2541,POEM89,death ghostlywise melodies breath,1 2 2 1
2542,POEM90,saffronyellow corn fellow born,1 2 1 2
2543,POEM90,byway earth berry mirth,1 2 1 2
2544,POEM90,staring yoke caring smoke,1 2 1 2
2545,POEM90,lowly voice altars rejoice,1 2 1 2
2546,POEM90,us wan us gone,1 2 1 2
2547,POEM90,aching plain it it gain,1 2 3 3 2
2548,POEM90,together home tether roam,1 2 1 2
2549,POEM90,raiment kind enter behind,1 2 3 2
2550,POEM90,chorus bray us day,1 2 1 2
2551,POEM90,neighbors caste after past,1 2 3 2
2552,POEM91,knows goes road toad,1 1 2 2
2553,POEM91,therewith myth november september,1 1 2 2
2554,POEM91,gay pay he mp,1 1 2 2
2555,POEM91,pricklyheat treat say way,1 1 2 2
2556,POEM91,sun one beer severe,1 1 2 2
2557,POEM91,bursat depart overpaid stayed,1 1 2 2
2558,POEM91,fear dear tears years,1 1 2 2
2559,POEM91,noon swoon fled head,1 1 2 2
2560,POEM91,lips trips land hand,1 1 2 2
2561,POEM92,her far her bazaar blowing unknowing,1 2 1 2 3 3
2562,POEM92,in city in pity singing bringing,1 2 1 2 3 3
2563,POEM92,her tears her years grievous us,1 2 1 2 3 3
2564,POEM92,failing spring unavailing blossoming viewed gratitude,1 2 1 2 3 3
2565,POEM92,not sight not night discover her,1 2 1 2 3 3
2566,POEM92,pain sword again restored wrought nought,1 2 1 2 3 3
2567,POEM92,wings speed kings need wheat feet,1 2 1 2 3 3
2568,POEM92,rest sea confessed free move love,1 2 1 2 3 3
2569,POEM93,wait three straight me suddenly kill armory hill,1 2 1 2 3 4 3 4
2570,POEM93,wait eternity fate constancy tree still ad hill,1 2 1 2 3 4 3 4
2571,POEM93,great fidelity gate me see fill merrily hill,1 2 1 2 3 4 3 4
2572,POEM93,state see fate me comedy will flee hill,1 2 1 2 3 4 3 4
2573,POEM94,song wrong fate pages ages late,1 1 2 3 3 2
2574,POEM94,grudge benmore drudge floor teak spill seek hill,1 2 1 2 3 4 3 4
2575,POEM94,guise low melodies ago wiles deodars files stars,1 2 1 2 3 4 3 4
2576,POEM94,nights feet delights meet eyes strain replies again,1 2 1 2 3 4 3 4
2577,POEM94,you brain pursue vain millions frame cotillions came,1 2 1 2 3 4 3 4
2578,POEM94,estimates bemuse desecrates use eloquent years sentiment tears,1 2 1 2 3 4 3 4
2579,POEM94,stand nought band thought spoken train broken again,1 2 1 2 3 4 3 4
2580,POEM95,mooringchains free reach kedgeree shoal me,1 2 3 2 4 2
2581,POEM95,boardinghouse reside ports clyde smoked lied,1 2 3 2 4 2
2582,POEM95,sea bread beneath overhead on red,1 2 3 2 4 2
2583,POEM95,wrong fraud with lord fro board,1 2 3 2 4 2
2584,POEM95,dane arm chest charm crucifix harm,1 2 3 2 4 2
2585,POEM95,withouttheears malay cook bay slops pay,1 2 3 2 4 2
2586,POEM95,hardieker he finn portuguee boardinghouse sea,1 2 3 2 4 2
2587,POEM95,drinks fame galicia came infamy shame,1 2 3 2 4 2
2588,POEM95,heel hers chain mariners called hardiekers,1 2 3 2 4 2
2589,POEM95,know gain love restrain eyes dane,1 2 3 2 4 2
2590,POEM95,knife bay dawn day boardinghouse may,1 2 3 2 4 2
2591,POEM95,dane arm beneath charm crucifix harm,1 2 3 2 4 2
2592,POEM95,hardieker know see go hjelm saro,1 2 3 2 4 2
2593,POEM95,hate man hardieker can menames began,1 2 3 2 4 2
2594,POEM95,hardieker stairs wall unawares drop chairs,1 2 3 2 4 2
2595,POEM95,hands low straight saro me go,1 2 3 2 4 2
2596,POEM95,here guide passed cried boardinghouse died,1 2 3 2 4 2
2597,POEM95,dane arm first charm crucifix harm,1 2 3 2 4 2
2598,POEM96,hills ring dip swing sees town up down you two,1 2 3 2 4 5 6 5 7 7
2599,POEM96,king bet wed debt love vogue annandale jutogh you two,1 2 3 2 4 5 6 5 7 7
2600,POEM96,floor spins spur violins smoke tale lotteries sale you too,1 2 3 2 4 5 6 5 7 7
2601,POEM96,tempt course pour remorse guns bed accident head you undo,1 2 3 2 4 5 6 5 7 7
2602,POEM96,dance blood down khud north afraid boy maid you two,1 2 3 2 4 5 6 5 7 7
2603,POEM96,life woe downs below hoof overhead guard dead you two,1 2 3 2 4 5 6 5 7 7
2604,POEM96,file fir officebox spur war bills in hills you two,1 2 3 2 4 5 6 5 7 7
2605,POEM97,serai buy say today,1 1 2 2
2606,POEM97,jehannum annum,1 1
2607,POEM97,vexed next,1 1
2608,POEM97,tune june,1 1
2609,POEM97,knee g,1 1
2610,POEM97,wall thrall,1 1
2611,POEM97,thee jealousy,1 1
2612,POEM97,indeed weed,1 1
2613,POEM97,gold sold,1 1
2614,POEM97,best rest,1 1
2615,POEM97,carriage marriage,1 1
2616,POEM97,spend friend,1 1
2617,POEM97,tame same,1 1
2618,POEM97,meet feet,1 1
2619,POEM97,name game,1 1
2620,POEM97,sealed revealed,1 1
2621,POEM97,it it,1 1
2622,POEM97,clear hear,1 1
2623,POEM97,oer before lore,1 1 1
2624,POEM97,course remorse,1 1
2625,POEM97,maid afraid displayed,1 1 1
2626,POEM97,pain hourrefrain chain,1 1 1
2627,POEM98,chester son river shun tewarri done,1 2 3 2 4 2
2628,POEM98,jungle fled shikaris dead forehead head,1 2 3 2 4 2
2629,POEM98,tewarri lal party all river fall,1 2 3 2 4 2
2630,POEM98,river face lieutenant race honor restingplace,1 2 3 2 4 2
2631,POEM98,water ate sahib state burman gate,1 2 3 2 4 2
2632,POEM98,shikaris day village pabengmay clearing way,1 2 3 2 4 2
2633,POEM98,tewarri ball rifles wall flankingparty lal,1 2 3 2 4 2
2634,POEM98,shikaris slew jingal crew flankingparty flew,1 2 3 2 4 2
2635,POEM98,slaughter slain taken twain shikaris again,1 2 3 2 4 2
2636,POEM98,basket day village pabengmay baskets way,1 2 3 2 4 2
2637,POEM98,trophies chin distorted grin terror skin,1 2 3 2 4 2
2638,POEM98,tewarri boh triumph below peacockbanner know,1 2 3 2 4 2
2639,POEM98,perfect plain shikaris slain shikaris again,1 2 3 2 4 2
2640,POEM98,river shore departed more said head score,1 2 3 2 4 4 2
2641,POEM98,chester son river shun tewarri done,1 2 3 2 4 2
2642,POEM99,shade fly watchalas die ferash haze be days,1 2 3 2 4 5 6 5
2643,POEM99,smith kensington home shone long haze beneath days,1 2 3 2 4 5 6 5
2644,POEM99,now haze kine raise mist looms gorse blooms,1 2 3 2 4 5 6 5
2645,POEM99,dust yell typhoidgerm smell tank therewith face smith,1 2 3 2 4 5 6 5
2646,POEM100,way roam day home tail mail,1 2 1 2 3 3
2647,POEM100,in hill chin bill rail mail,1 2 1 2 3 3
2648,POEM100,swim cliff him if fail m crest spur chest vale mail,1 2 1 2
2649,POEM100,road below abode aglow hail mail,1 2 1 2
2650,POEM101,go slow dies skies,1 2 1 1 2
2651,POEM101,hears hour voice years power rejoice,1 2 1 1 2
2652,POEM101,share clod care god,1 2 1 2
2653,POEM101,spear rain year twain,1 2 1 2
2654,POEM101,knows strife grows life,1 2 3 4 3 4 1 2
2655,POEM101,drew dark blue anew mark,1 1 2 3 3 2
2656,POEM101,said all head said wall,1 1 2 3 3 2
2657,POEM101,good dearth food earth,1 1 2 3 3 2
2658,POEM101,afar peace bar increase,1 1 2 3 3 2
2659,POEM101,share clod north seas forth breeze care god,1 1 2 3 3 2
2660,POEM101,him him course bosom gruesome horse,1 1 2 3 3 2
2661,POEM101,restive suggestive affects hoofbeats beats next,1 1 2 3 3 2
2662,POEM101,illomen gomen heels highway way wheels,1 1 2 3 3 2
2663,POEM101,dreary cheery force dak walk horse,1 2 3 2
2664,POEM101,flowing going tail sir sir pale,1 2 3 2
2665,POEM101,beast beast glass others smothers grass,1 2 3 2
2666,POEM101,follow hollow corse you you horse,1 2 3 2
2667,POEM101,ive suggestive text me me next,1 2 3 2
2668,POEM102,done rub again club,1 2 3 2
2669,POEM102,sang fou trick rue,1 2 3 2
2670,POEM102,mon ace licht face,1 2 3 2
2671,POEM102,smiled wunk stirruppeg drunk,1 2 3 2
2672,POEM102,galashils forbye lowe eye,1 2 3 2
2673,POEM102,breast wee skye me,1 2 3 2
2674,POEM102,beasts fair born hair,1 2 3 2
2675,POEM102,breast lappel cigar fell,1 2 1 2 3 3
2676,POEM102,coarse cash leave ash,1 2 1 2 3 3
2677,POEM102,braid curse yoursel worse,1 2 1 2 3 3
2678,POEM102,fou ken band men,1 2 1 2 3 3
2679,POEM102,sere mirk ring kirk,1 2 1 2 3 3
2680,POEM103,is so this foe pass grass,1 2 1 2 3 3
2681,POEM103,spent meeter intent saltpetre yusufzaies ologies,1 1
2682,POEM103,station defile education jezail pride ride,1 1
2683,POEM103,wrote know coat blow can man,1 1
2684,POEM103,camp expenses scamp tenses sight right,1 1
2685,POEM103,teem one steam run spear dear,1 1
2686,POEM104,stout out,1 1
2687,POEM104,cheroot brute,1 1
2688,POEM104,space face,1 1
2689,POEM104,lass pass,1 1
2690,POEM104,clay away,1 1
2691,POEM104,brown town,1 1
2692,POEM104,old gold,1 1
2693,POEM104,are cigar,1 1
2694,POEM104,pocket socket,1 1
2695,POEM104,while smile,1 1
2696,POEM104,ring string,1 1
2697,POEM104,tried bride,1 1
2698,POEM104,woes close,1 1
2699,POEM104,return burn,1 1
2700,POEM104,dead instead,1 1
2701,POEM104,main again,1 1
2702,POEM104,withal fall,1 1
2703,POEM104,hides brides,1 1
2704,POEM104,between teen,1 1
2705,POEM104,clear year,1 1
2706,POEM104,light fight,1 1
2707,POEM104,prove love,1 1 2 2 3 3 4 4 5 5 6 6 7 7 8 8
2708,POEM104,mire fire,1 1
2709,POEM104,anew you,1 1 2 2 3 3
2710,POEM104,yoke smoke,1 1
2711,POEM104,vows spouse,1 1 2 2 3 3 4 4
2712,POEM105,smiles byles crow go tea ghi hints prints away bay sewer impure swamp damp see agree,1 1 2 2
2713,POEM105,came tame,1 1 2 2 3 3
2714,POEM105,stayed trade forth north ceylon own,1 1
2715,POEM105,pity city,1 1 2 2 3 3
2716,POEM105,bed spread built silt pride side town down,1 1 2 2 3 3 4 4
2717,POEM105,sea flee ills hills,1 1
2718,POEM105,blaze days heat retreat ceylon own,1 1 2 2 3 3 4 4
2719,POEM105,plain gain,1 1 
2720,POEM105,palms alms is this stew you,1 1 2 2 3 3
2721,POEM105,perspire fire vain explain fry fry plain gain,1 1 2 2 3 3 4 4
2722,POEM105,in kitchen,1 1
2723,POEM105,hints prints stealing darjeeling pile isle day way,1 1 2 2 3 3 4 4
2724,POEM105,doors stores secure sure obeyed trade rest best,1 1 2 2 3 3 4 4
2725,POEM0,up blowing men glowing,1 2 3 2
2726,POEM0,unlit water scatter covers lovers it,1 2 2 3 3 1
2727,POEM0,listening horn everything newborn,1 2 3 2
2728,POEM1,shy neverdry frost fingerpost puffed tuft,1 1 2 2 3 3
2729,POEM1,go so scorn born,1 1 2 2
2730,POEM1,gold told be see laughter after befall all,1 1 2 2 3 3 4 4
2731,POEM1,given heaven be me earth birth be sea spring king air where,1 1 2 2 3 3 4 4 5 5 6 6
2732,POEM1,sky cry high silently cry sky high cry sky high why fly sky silently silently,1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
2733,POEM2,starved proof rest roof,1 2 3 2
2734,POEM2,rest i except cry,1 2 3 2
2735,POEM2,hill merriment escaped went,1 2 3 2
2736,POEM2,repose voice stars rejoice,1 2 3 2
2737,POEM3,come come ride late side come,1 1 2 3 2 1
2738,POEM3,come come night moon bright come,1 1 2 3 2 1
2739,POEM3,come come noon light moon come,1 1 2 3 2 1
2740,POEM3,come come scorning been morning come,1 1 2 3 2 1
2741,POEM3,come come cried dark ride come,1 1 2 3 2 1
2742,POEM4,halfthawed cawed grass pass,1 1 2 2
2743,POEM5,day night way twilight,1 2 1 2
2744,POEM5,road lost beechwood almost,1 2 1 2
2745,POEM5,keep rest deep west,1 2 1 2
2746,POEM5,black steam pack gleam,1 2 1 2
2747,POEM5,cot trees not breeze,1 2 1 2
2748,POEM5,aloft unwavering soft wing,1 2 1 2
2749,POEM5,care gloom there roam,1 2 1 2
2750,POEM5,forget trees wet peace,1 2 1 2
2751,POEM6,was eyes thus surprise,1 2 1 2
2752,POEM6,burns how returns now,1 2 1 2
2753,POEM6,door rain before again,1 2 1 2
2754,POEM7,rich childerditch lapwater daughter only lonely orchises is furze hers,1 1 2 2 3 3 4 4 5 5
2755,POEM8,countryside ride letting margaretting cockerells pickerells lillyputs ruts plovers lovers walls falls,1 1 2 2 3 3 4 4 5 5 6 6
2756,POEM8,well untranslatable son one dawn lawn i pie one alone,1 1 2 2 3 3 4 4 5 5
2757,POEM8,song long i tye cockerells pickerells lillyputs ruts,1 1 2 2 3 3 4 4
2758,POEM9,you you store before youth truth mine wine heart art lost tossed,1 1 2 2 3 3 4 4 5 5 6 6
2759,POEM9,choose treasurehouse shelf yourself discriminate late care fair find kind,1 1 2 2 3 3 4 4 5 5
2760,POEM10,hope beat slope feet,1 2 1 2
2761,POEM10,chalk hill walk will,1 2 1 2
2762,POEM10,sight fair infinite year,1 2 1 2
2763,POEM10,plain cheerfulness again witnesses,1 2 1 2
2764,POEM10,perhaps more maps for,1 2 1 2
2765,POEM10,chance necessity dance be,1 2 1 2
2766,POEM11,alyssum hum cart part hours flowers thinks drinks lie quietly,1 1 2 2 3 3 4 4 5 5
2767,POEM12,day just ground tobaccodust,1 2 3 2
2768,POEM12,hour far cry star,1 2 3 2
2769,POEM12,was undone seeds sown,1 2 3 2
2770,POEM12,rain light tear goodnight,1 2 3 2
2771,POEM13,lent happiness different less,1 2 1 2
2772,POEM13,hide were pride jupiter,1 2 1 2
2773,POEM13,jealousy man free then,1 2 1 2
2774,POEM14,wood men should again,1 2 1 2
2775,POEM15,bob he cob tree,1 2 1 2
2776,POEM15,things lane sings train,1 2 1 2
2777,POEM15,name nightingales blame fails,1 2 1 2
2778,POEM15,now rain slough lane,1 2 1 2
2779,POEM16,out about ever ever,1 1 2 2
2780,POEM16,weathercocks socks,1 1
2781,POEM16,away day,1 1
2782,POEM16,run sun,1 1
2783,POEM16,head said,1 1
2784,POEM16,liberty misery,1 1
2785,POEM16,sweet fleet ever ever,1 1 2 2
2786,POEM17,shedding dead wedding wed,1 2 1 2
2787,POEM18,fence dense diamonds break shake,1 1 2 3 3
2788,POEM18,possible well there rain again,1 1 2 3 3
2789,POEM18,walk stalk flower white light,1 1 2 3 3
2790,POEM19,back lack girth earth morning,1 1 2 2 3
2791,POEM19,beer near hump bump morning,1 1 2 2 3
2792,POEM20,salisbury undoubtedly photograph half one undone began gentleman she readily,1 1 2 2 3 3 4 4 5 5
2793,POEM20,been mean oh joe call all god trod,1 1 2 2 3 3 4 4
